iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
57, 1000000, O0, no_simplification, 20055.587999999956, 20193.442999999257, 9803.437999999609, 9964.131000000265, 0
58, 1000000, O0, no_simplification, 21182.18599999988, 21293.104000000618, 10286.346000000001, 10464.049000000308, 0
59, 1000000, O0, no_simplification, 21092.288999999375, 21235.87300000018, 10330.15799999948, 10498.112999999697, 0
60, 1000000, O0, no_simplification, 21152.40300000032, 21271.19400000055, 10174.452999999417, 10349.162999999884, 0
61, 1000000, O0, no_simplification, 21177.594999999274, 21286.362999999754, 10063.034999999942, 10236.593000000126, 0
62, 1000000, O0, no_simplification, 20983.22400000008, 21091.779999999893, 10217.483999999999, 10392.591000000451, 0
63, 1000000, O0, no_simplification, 20616.777999999947, 20867.0350000002, 9916.942999999455, 10166.012000000002, 0
64, 1000000, O0, no_simplification, 21287.45100000007, 21410.671000000824, 9761.927000000447, 9944.85799999989, 0
65, 1000000, O0, no_simplification, 20399.920000000016, 20513.683999999976, 9766.21899999941, 10000.955999999838, 0
66, 1000000, O0, no_simplification, 21000.105999999796, 21112.55600000028, 10378.699999999519, 11096.439999999318, 0
67, 1000000, O0, no_simplification, 21195.711999999923, 21307.938999999722, 10384.251000000511, 10541.211000000494, 0
68, 1000000, O0, no_simplification, 21478.45699999973, 21590.025000000067, 9761.13699999992, 9918.51499999985, 0
69, 1000000, O0, no_simplification, 20978.498999999927, 21087.291999999812, 10169.154000000624, 10332.044000000096, 0
70, 1000000, O0, no_simplification, 21023.171000000395, 21139.404000000362, 10217.24699999993, 10369.690000000099, 0
71, 1000000, O0, no_simplification, 21188.248999999716, 21296.780000000126, 10428.420999999411, 10580.614999999405, 0
72, 1000000, O0, no_simplification, 21170.17499999996, 21385.02000000031, 10138.163999999782, 10309.845000000096, 0
73, 1000000, O0, no_simplification, 21388.576999999743, 21496.210999999654, 10204.754000000094, 10397.647999999648, 0
74, 1000000, O0, no_simplification, 21365.61099999845, 21496.58499999951, 10286.705999998701, 10449.191999999386, 0
75, 1000000, O0, no_simplification, 21200.09899999964, 21311.026999999427, 10350.188000000315, 10514.645000000655, 0
76, 1000000, O0, no_simplification, 20970.262000000515, 21082.874000001084, 10452.483999999984, 10626.552999999816, 0
77, 1000000, O0, no_simplification, 21078.883999999576, 21187.714999999942, 10275.119999999304, 10449.039999999244, 0
78, 1000000, O0, no_simplification, 20856.515000000185, 20966.87100000061, 10556.445000000636, 10710.75900000018, 0
79, 1000000, O0, no_simplification, 21166.73299999938, 21275.872000000363, 10112.483000000339, 10265.687000000413, 0
80, 1000000, O0, no_simplification, 20981.242999999595, 21088.522999999524, 9346.02000000062, 9498.588999999669, 0
81, 1000000, O0, no_simplification, 21732.75200000013, 22461.025000000136, 10360.584999999033, 10830.769000000018, 0
82, 1000000, O0, no_simplification, 21134.096000000824, 21256.258000001082, 10366.298999999302, 10524.631999999201, 0
83, 1000000, O0, no_simplification, 21278.94800000085, 21386.30099999972, 10306.7130000003, 10504.875000000524, 0
84, 1000000, O0, no_simplification, 20738.04099999954, 20853.15199999904, 10307.774999999352, 10502.4329999992, 0
85, 1000000, O0, no_simplification, 21449.65699999979, 21681.996999999952, 9745.71799999957, 10755.716999998554, 0
86, 1000000, O0, no_simplification, 21036.404000000177, 21192.26200000135, 9786.077999999421, 9954.471000000354, 0
87, 1000000, O0, no_simplification, 21276.92700000061, 21412.315999999264, 10320.740999999245, 10558.624999999822, 0
88, 1000000, O0, no_simplification, 20863.12899999854, 20969.60899999978, 10140.037999999407, 10291.504999999646, 0
89, 1000000, O0, no_simplification, 21196.865999998594, 21302.09299999919, 10327.118999999386, 10477.7949999999, 0
90, 1000000, O0, no_simplification, 21095.553000000324, 21225.0540000003, 10198.96300000056, 10351.524000000722, 0
91, 1000000, O0, no_simplification, 21054.355000000414, 21160.612999999274, 10256.102999999683, 10405.193000000423, 0
92, 1000000, O0, no_simplification, 20060.69099999941, 20166.241000000085, 9376.276999999433, 9525.189999999739, 0
93, 1000000, O0, no_simplification, 21277.682999999215, 21384.68999999965, 10390.68999999948, 10543.702999999738, 0
94, 1000000, O0, no_simplification, 21190.8489999999, 21312.435000000463, 10147.490999999676, 10325.05899999947, 0
95, 1000000, O0, no_simplification, 21252.70700000037, 21368.429000000688, 10335.108999999677, 10496.98000000099, 0
96, 1000000, O0, no_simplification, 21341.55399999926, 21452.954000000802, 10404.019000000986, 10578.434000001025, 0
97, 1000000, O0, no_simplification, 21232.326999999885, 21340.993999999115, 10465.985999999815, 10623.947000000911, 0
98, 1000000, O0, no_simplification, 21082.80000000029, 21192.168999998983, 10490.671000001228, 10652.988000000363, 0
99, 1000000, O0, no_simplification, 20881.055999998567, 22035.85199999836, 10318.486999999266, 10505.25099999966, 0
0, 1000000, O0, simplify_accesses, 27504.542, 37193.341, 10704.271, 12287.799000000003, 0
1, 1000000, O0, simplify_accesses, 20755.86999999998, 21377.319999999978, 10232.740999999989, 10798.481999999998, 0
2, 1000000, O0, simplify_accesses, 20638.37399999996, 21187.886999999962, 9832.296000000018, 10329.65800000002, 0
3, 1000000, O0, simplify_accesses, 20625.70199999997, 21187.216000000008, 10718.759000000022, 11231.319000000018, 0
4, 1000000, O0, simplify_accesses, 21070.357999999902, 21483.497999999934, 9565.066999999926, 9997.389999999996, 0
5, 1000000, O0, simplify_accesses, 21188.19999999999, 21510.456999999984, 10134.812999999966, 10504.280000000032, 0
6, 1000000, O0, simplify_accesses, 21030.71900000009, 21354.572000000015, 10504.199999999964, 10897.39199999995, 0
7, 1000000, O0, simplify_accesses, 20686.704000000056, 21241.317000000094, 9917.457000000019, 10445.398999999967, 0
8, 1000000, O0, simplify_accesses, 20571.308000000066, 21057.163000000044, 9818.174000000068, 10275.723000000125, 0
9, 1000000, O0, simplify_accesses, 21248.050999999934, 21722.908999999956, 10331.432999999946, 10821.715000000066, 0
10, 1000000, O0, simplify_accesses, 21151.96600000013, 21652.89700000006, 10842.956000000071, 11410.037000000095, 0
11, 1000000, O0, simplify_accesses, 21213.332999999944, 21710.778000000097, 10651.099000000164, 11147.420999999991, 0
12, 1000000, O0, simplify_accesses, 20280.394000000037, 20712.16999999992, 9521.313000000031, 10011.564000000028, 0
13, 1000000, O0, simplify_accesses, 20285.883999999976, 20862.222000000096, 9545.546000000017, 10027.438000000055, 0
14, 1000000, O0, simplify_accesses, 20305.42000000013, 20854.643999999924, 9609.220999999834, 10072.928000000036, 0
15, 1000000, O0, simplify_accesses, 20331.452999999834, 21465.279999999697, 9547.18599999982, 10099.818000000038, 0
16, 1000000, O0, simplify_accesses, 20452.430999999826, 21308.233999999706, 9627.547999999653, 10444.986999999628, 0
17, 1000000, O0, simplify_accesses, 20448.967999999735, 20976.39700000009, 9541.18500000023, 10078.999000000089, 0
18, 1000000, O0, simplify_accesses, 20720.942999999716, 21228.91399999993, 9751.220000000061, 10271.911999999884, 0
19, 1000000, O0, simplify_accesses, 20927.448999999764, 23469.02499999981, 9855.605000000267, 10820.729000000196, 0
20, 1000000, O0, simplify_accesses, 20641.927999999865, 21330.462999999967, 9781.17299999992, 10212.784000000142, 0
21, 1000000, O0, simplify_accesses, 20604.545999999948, 21079.65000000034, 9859.598999999886, 10368.268000000126, 0
22, 1000000, O0, simplify_accesses, 20600.67700000001, 21189.000999999764, 9893.936000000103, 10411.28300000027, 0
23, 1000000, O0, simplify_accesses, 20558.905999999766, 21071.60600000002, 9784.92700000011, 10224.689000000175, 0
24, 1000000, O0, simplify_accesses, 20768.32099999981, 21847.199999999844, 9811.398000000083, 10631.515000000036, 0
25, 1000000, O0, simplify_accesses, 20552.41799999985, 21075.32499999998, 9851.127000000126, 10279.340000000304, 0
26, 1000000, O0, simplify_accesses, 20500.929999999862, 20870.20699999975, 9830.433000000305, 10174.919000000227, 0
27, 1000000, O0, simplify_accesses, 20989.000000000146, 21172.9940000005, 10204.584000000239, 10453.185000000254, 0
28, 1000000, O0, simplify_accesses, 21191.534999999818, 21329.95600000065, 10553.609999999659, 10728.375999999429, 0
29, 1000000, O0, simplify_accesses, 21225.60699999987, 21339.84799999933, 10259.84800000046, 10416.203000000123, 0
30, 1000000, O0, simplify_accesses, 21320.817000000327, 21420.25599999986, 10374.773999999754, 10517.830999999589, 0
31, 1000000, O0, simplify_accesses, 21063.060000000354, 21162.82199999997, 9803.006000000281, 9959.85399999988, 0
32, 1000000, O0, simplify_accesses, 20609.471000000212, 20837.26900000027, 10341.767999999973, 10529.786999999402, 0
33, 1000000, O0, simplify_accesses, 20969.3479999995, 21094.8989999995, 9913.841000000368, 10067.462000000305, 0
34, 1000000, O0, simplify_accesses, 21288.02500000049, 21387.253000000328, 10553.396999999797, 11056.737000000538, 0
35, 1000000, O0, simplify_accesses, 21127.572999999345, 21262.635999999446, 9861.760000000608, 10048.395000000099, 0
36, 1000000, O0, simplify_accesses, 20435.038999999655, 20624.70699999963, 9717.486000000441, 9850.895999999664, 0
37, 1000000, O0, simplify_accesses, 20632.678000000127, 21882.322999999815, 9751.304999999988, 10074.442000000516, 0
38, 1000000, O0, simplify_accesses, 20401.910000000356, 20504.281000000014, 9698.521999999875, 9835.457000000324, 0
39, 1000000, O0, simplify_accesses, 20531.683999999826, 20700.104999999523, 9813.874999999862, 10235.606000000174, 0
40, 1000000, O0, simplify_accesses, 20427.609999999597, 20607.720999999303, 9690.305000000344, 9876.809999999736, 0
41, 1000000, O0, simplify_accesses, 20381.824000000215, 20501.3420000002, 9694.53800000064, 9839.367000000542, 0
42, 1000000, O0, simplify_accesses, 20370.312000000722, 20484.485999999968, 9697.81199999975, 9844.75699999976, 0
43, 1000000, O0, simplify_accesses, 20368.745999999937, 20473.765999999392, 9681.373999999465, 9826.406999999372, 0
44, 1000000, O0, simplify_accesses, 20354.18100000008, 20454.423000000334, 9729.109000000235, 9868.288999999919, 0
45, 1000000, O0, simplify_accesses, 20365.264999999687, 20518.690000000282, 9686.98699999937, 9847.923999999786, 0
46, 1000000, O0, simplify_accesses, 20376.866000000326, 20475.259000000355, 9673.170999999315, 9823.893000000084, 0
47, 1000000, O0, simplify_accesses, 20394.787999999942, 20510.347000000096, 9681.872999999896, 9820.06000000002, 0
48, 1000000, O0, simplify_accesses, 20426.029999999428, 20523.963999999673, 9694.676999999707, 9839.50300000025, 0
49, 1000000, O0, simplify_accesses, 20182.86099999944, 20280.204999999718, 11237.683000000054, 11440.483000000335, 0
50, 1000000, O0, simplify_accesses, 20519.027999999827, 20933.39500000013, 9693.272999999892, 9902.51200000003, 0
51, 1000000, O0, simplify_accesses, 20377.706999999744, 20483.784999999698, 9731.161000000377, 9865.943000000321, 0
52, 1000000, O0, simplify_accesses, 20339.27999999996, 20440.72600000035, 9698.012000000312, 9832.272999999781, 0
53, 1000000, O0, simplify_accesses, 20745.379000000063, 21591.197999999422, 9714.638000000165, 10160.990000000147, 0
54, 1000000, O0, simplify_accesses, 20381.514000000323, 20485.726000000424, 9668.291999999745, 9833.801000000087, 0
55, 1000000, O0, simplify_accesses, 20444.610000000197, 20559.586000000076, 9691.242000000599, 9819.957000000379, 0
56, 1000000, O0, simplify_accesses, 20373.757999999852, 20471.273999999263, 9687.725000000037, 9869.225000000093, 0
57, 1000000, O0, simplify_accesses, 22307.361999999386, 22425.804000000047, 9718.013999999719, 10896.991000000078, 0
58, 1000000, O0, simplify_accesses, 20386.455999999776, 20498.63800000029, 9704.774999999443, 9892.503999999746, 0
59, 1000000, O0, simplify_accesses, 20379.258000000176, 20515.421999999893, 9702.046000000131, 9843.935000000138, 0
60, 1000000, O0, simplify_accesses, 20377.779000000373, 20475.099000000442, 9681.92900000009, 9830.39699999999, 0
61, 1000000, O0, simplify_accesses, 20391.771999999975, 21005.718000000506, 9685.329999999936, 9834.584000000035, 0
62, 1000000, O0, simplify_accesses, 20343.164999999884, 20439.613999999827, 9728.310999999934, 9883.707000000186, 0
63, 1000000, O0, simplify_accesses, 20446.187000000114, 20568.579000000755, 10080.214000000255, 10258.724000000719, 0
64, 1000000, O0, simplify_accesses, 20556.55699999992, 20659.57799999918, 9797.663999999706, 9949.993000000213, 0
65, 1000000, O0, simplify_accesses, 20415.056000000044, 21044.28200000008, 9688.553999999349, 9876.414999999915, 0
66, 1000000, O0, simplify_accesses, 20374.47599999975, 20479.181999999873, 9670.297000000439, 9813.764000000447, 0
67, 1000000, O0, simplify_accesses, 20366.06299999999, 20460.61800000043, 9693.613000000489, 9821.975000000371, 0
68, 1000000, O0, simplify_accesses, 20760.047999999642, 21849.313999999787, 9701.066999999952, 9988.857999999822, 0
69, 1000000, O0, simplify_accesses, 20369.117000000435, 20469.67199999994, 9693.93899999993, 9835.900999999758, 0
70, 1000000, O0, simplify_accesses, 20351.810999999387, 20446.01299999993, 9668.31800000012, 9794.888000000057, 0
71, 1000000, O0, simplify_accesses, 20345.214999999862, 20438.97600000033, 9664.989999999207, 9795.55199999993, 0
72, 1000000, O0, simplify_accesses, 21694.66299999989, 21787.03899999945, 10169.37200000001, 11796.607000000848, 0
73, 1000000, O0, simplify_accesses, 20369.09999999992, 20479.679999999335, 9656.864000000098, 9803.827000000709, 0
74, 1000000, O0, simplify_accesses, 20346.441999999242, 20465.119999999006, 9665.319999999867, 9803.077000000827, 0
75, 1000000, O0, simplify_accesses, 20351.95800000089, 20454.69000000111, 9668.68700000134, 9795.564000000923, 0
76, 1000000, O0, simplify_accesses, 20340.903999999326, 20438.862000000667, 9672.831999999687, 9801.547000000355, 0
77, 1000000, O0, simplify_accesses, 20360.336999999618, 20453.705999999627, 9704.254999999052, 9851.033999998648, 0
78, 1000000, O0, simplify_accesses, 20384.28300000028, 20494.477999999817, 9649.99199999994, 9786.581999998489, 0
79, 1000000, O0, simplify_accesses, 20355.822999999164, 20450.371999999108, 9683.606999999483, 9807.787999999817, 0
80, 1000000, O0, simplify_accesses, 20340.983000000535, 20434.013000000916, 9651.34900000031, 9780.339000000637, 0
81, 1000000, O0, simplify_accesses, 20379.11100000045, 20498.482000000706, 9676.007999999569, 9800.11499999911, 0
82, 1000000, O0, simplify_accesses, 20337.902000001406, 20440.520000001074, 9650.55600000042, 9777.999000000647, 0
83, 1000000, O0, simplify_accesses, 20374.108999998698, 20469.86399999895, 9717.554000001626, 9855.768000001319, 0
84, 1000000, O0, simplify_accesses, 20403.05499999917, 20512.05599999939, 9636.961999998306, 9783.690999999095, 0
85, 1000000, O0, simplify_accesses, 20374.145999999982, 20475.367999999606, 9702.482999999873, 10078.052999999087, 0
86, 1000000, O0, simplify_accesses, 20376.075999999797, 20497.221000001176, 9671.216999999288, 9804.494999999137, 0
87, 1000000, O0, simplify_accesses, 20358.208000001097, 20454.465000000255, 9655.14700000014, 9789.121999999039, 0
88, 1000000, O0, simplify_accesses, 20378.1240000005, 20474.52200000066, 9687.685999999474, 9836.455999998605, 0
89, 1000000, O0, simplify_accesses, 20356.54999999892, 20455.296999999817, 9657.870999999928, 9789.511999999335, 0
90, 1000000, O0, simplify_accesses, 20345.63299999981, 20439.765999999083, 9662.414999999313, 9793.78899999972, 0
91, 1000000, O0, simplify_accesses, 20355.564999999133, 20447.937000000136, 9667.84599999926, 9794.18500000051, 0
92, 1000000, O0, simplify_accesses, 20380.3520000001, 20499.077999998506, 9693.212000000172, 9835.426000000425, 0
93, 1000000, O0, simplify_accesses, 20545.308000000874, 21049.339000001055, 9700.87399999997, 9886.364999999842, 0
94, 1000000, O0, simplify_accesses, 20377.89299999915, 20477.43900000043, 9685.685999999194, 9816.015999998484, 0
95, 1000000, O0, simplify_accesses, 20357.074999999724, 20453.075999999015, 9724.476999998898, 9856.61600000043, 0
96, 1000000, O0, simplify_accesses, 20417.155999998828, 20514.85299999989, 9668.843000000037, 9815.749000001262, 0
97, 1000000, O0, simplify_accesses, 20357.68500000046, 20454.822999999677, 9666.323000001143, 9795.489000000047, 0
98, 1000000, O0, simplify_accesses, 20417.676000000996, 20516.226999999886, 9696.25900000004, 9837.042000000907, 0
99, 1000000, O0, simplify_accesses, 20686.612000000438, 21425.508000000093, 9729.047000000435, 10046.616000000342, 0
0, 1000000, O2, no_simplification, 12016.517999999998, 23583.62, 5040.443999999998, 7000.370999999998, 0
1, 1000000, O2, no_simplification, 4176.909000000006, 4897.050999999986, 3849.4400000000096, 4762.642000000012, 0
2, 1000000, O2, no_simplification, 4055.7540000000226, 4912.838000000031, 3928.0250000000015, 4729.766999999996, 0
3, 1000000, O2, no_simplification, 4065.8379999999884, 4978.395000000024, 3908.2110000000503, 4567.391000000031, 0
4, 1000000, O2, no_simplification, 3978.3100000000404, 4505.630000000038, 3939.6250000000023, 4468.106999999999, 0
5, 1000000, O2, no_simplification, 3984.0469999999905, 4587.434999999918, 3881.813000000012, 4456.408000000023, 0
6, 1000000, O2, no_simplification, 4165.603999999989, 5186.01800000007, 3934.4149999999136, 4835.977999999907, 0
7, 1000000, O2, no_simplification, 4034.0739999999987, 4591.475999999983, 3936.3810000000444, 4530.342000000021, 0
8, 1000000, O2, no_simplification, 4051.5649999999237, 4740.348999999977, 3829.528999999887, 4408.916999999901, 0
9, 1000000, O2, no_simplification, 3860.791000000141, 4352.931000000115, 3868.943000000069, 4622.475000000126, 0
10, 1000000, O2, no_simplification, 3979.1540000000405, 4535.728000000016, 3910.7659999999546, 4324.549999999983, 0
11, 1000000, O2, no_simplification, 4037.319000000039, 4539.324000000011, 3839.460000000017, 4252.986999999875, 0
12, 1000000, O2, no_simplification, 3873.0000000000155, 4212.78699999994, 3749.2779999999116, 4108.553000000014, 0
13, 1000000, O2, no_simplification, 3911.9100000000185, 4296.483000000073, 3789.081000000083, 4166.6070000001555, 0
14, 1000000, O2, no_simplification, 3877.7819999999965, 4205.35600000016, 3796.0770000000643, 4140.643000000166, 0
15, 1000000, O2, no_simplification, 3860.9229999999607, 4164.676999999894, 3809.4880000001385, 4143.286999999996, 0
16, 1000000, O2, no_simplification, 3979.8349999999873, 4323.980999999977, 3816.99499999999, 4199.131999999883, 0
17, 1000000, O2, no_simplification, 3544.2500000000264, 3912.753999999907, 3510.6140000000787, 3898.383000000116, 0
18, 1000000, O2, no_simplification, 3921.23600000005, 4253.753000000415, 3803.8739999999293, 4166.764999999906, 0
19, 1000000, O2, no_simplification, 3854.0459999998334, 4147.500999999831, 3759.9629999998106, 4119.30699999985, 0
20, 1000000, O2, no_simplification, 3896.8189999999404, 4190.27599999966, 3736.9529999997653, 4084.809000000078, 0
21, 1000000, O2, no_simplification, 4058.135000000185, 4882.003000000079, 3860.1190000000506, 4452.4220000004, 0
22, 1000000, O2, no_simplification, 3835.6269999999527, 4172.253999999764, 3721.609999999931, 4065.2369999998327, 0
23, 1000000, O2, no_simplification, 3829.033999999787, 4124.3079999997435, 3733.4929999999213, 4043.0240000000063, 0
24, 1000000, O2, no_simplification, 3942.152000000032, 4429.824999999887, 3754.7909999999797, 4147.182000000083, 0
25, 1000000, O2, no_simplification, 3875.104000000018, 4178.506999999776, 5281.440999999721, 5625.189999999947, 0
26, 1000000, O2, no_simplification, 3978.8960000000097, 5496.900999999887, 3750.79300000003, 4141.442999999967, 0
27, 1000000, O2, no_simplification, 4379.591999999821, 6092.273999999787, 3809.067000000166, 4282.127000000191, 0
28, 1000000, O2, no_simplification, 3954.648999999755, 4534.193000000019, 3818.8090000002007, 4231.460999999826, 0
29, 1000000, O2, no_simplification, 3924.3120000000963, 4489.196000000195, 3760.57800000007, 4181.625000000188, 0
30, 1000000, O2, no_simplification, 4266.056000000073, 4659.2830000000695, 3945.71999999993, 4162.474999999777, 0
31, 1000000, O2, no_simplification, 4305.37200000014, 4576.35699999992, 3823.9779999997836, 4113.315999999756, 0
32, 1000000, O2, no_simplification, 4146.029000000162, 4453.932000000104, 3840.840999999706, 4068.9259999999726, 0
33, 1000000, O2, no_simplification, 4541.382999999843, 4834.618999999929, 4210.12799999998, 4420.680000000399, 0
34, 1000000, O2, no_simplification, 4030.8960000001725, 4290.607999999807, 3941.02399999996, 4296.912000000041, 0
35, 1000000, O2, no_simplification, 4193.8750000003465, 4478.978999999938, 3871.2370000002493, 4148.1800000005005, 0
36, 1000000, O2, no_simplification, 4658.622000000001, 5570.389999999925, 4197.269999999698, 4613.482999999974, 0
37, 1000000, O2, no_simplification, 4139.6850000001705, 4266.909000000041, 3956.6589999999733, 4116.033999999935, 0
38, 1000000, O2, no_simplification, 3932.9100000005114, 4038.670999999994, 3717.73200000014, 3875.1930000007205, 0
39, 1000000, O2, no_simplification, 3968.06999999999, 4116.219000000143, 4220.876999999845, 4356.805000000463, 0
40, 1000000, O2, no_simplification, 4569.297000000638, 4670.803000000667, 3939.2180000001886, 4074.4410000002063, 0
41, 1000000, O2, no_simplification, 4496.617000000036, 4596.221999999983, 4174.05799999937, 4305.664999999514, 0
42, 1000000, O2, no_simplification, 4285.942999999293, 4384.151000000003, 3769.109999999465, 3904.9659999994547, 0
43, 1000000, O2, no_simplification, 4123.530000000208, 4220.71699999993, 4227.928000000603, 4358.56700000059, 0
44, 1000000, O2, no_simplification, 4295.84300000041, 4393.088000000489, 4061.3999999994376, 4192.072999999575, 0
45, 1000000, O2, no_simplification, 4244.170999999852, 4451.360000000015, 3928.6949999999265, 4086.567999999957, 0
