iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
58, 1000, O0, no_simplification, 166432.72400000165, 166518.01600000125, 46421.23799999886, 46583.61999999983, 0
59, 1000, O0, no_simplification, 166387.941, 166500.06900000136, 46410.254999999626, 46540.405000000006, 0
60, 1000, O0, no_simplification, 166202.94999999885, 166285.72900000017, 46422.83299999939, 46561.91399999976, 0
61, 1000, O0, no_simplification, 166313.78900000016, 166394.21600000048, 46437.01, 46631.052000000396, 0
62, 1000, O0, no_simplification, 166213.74700000047, 166295.50200000053, 46418.576000000656, 46583.38399999984, 0
63, 1000, O0, no_simplification, 166289.8809999991, 166382.34999999925, 46594.48399999988, 46764.75299999971, 0
64, 1000, O0, no_simplification, 166384.98599999884, 166466.61499999915, 46626.496000000014, 46750.89200000038, 0
65, 1000, O0, no_simplification, 166425.79300000015, 166801.05899999908, 46443.13400000044, 46713.228999999854, 0
66, 1000, O0, no_simplification, 166414.17299999972, 166500.52800000025, 46423.42500000041, 46565.51599999936, 0
67, 1000, O0, no_simplification, 166273.41999999955, 166351.52699999977, 46433.582000000584, 46556.92200000061, 0
68, 1000, O0, no_simplification, 166399.05100000085, 166483.87600000092, 46436.497000000185, 46572.2150000012, 0
69, 1000, O0, no_simplification, 166449.68199999965, 166528.94399999952, 46411.212999998956, 46537.96399999876, 0
70, 1000, O0, no_simplification, 166437.45200000025, 166514.93600000045, 46414.29199999969, 46539.90399999941, 0
71, 1000, O0, no_simplification, 166233.2400000004, 166311.1360000009, 46416.88200000083, 46544.542000001245, 0
72, 1000, O0, no_simplification, 166327.82900000009, 166405.23899999948, 46411.408999999185, 46549.6329999997, 0
73, 1000, O0, no_simplification, 166263.4789999995, 166345.13999999888, 46408.54700000041, 46535.56600000108, 0
74, 1000, O0, no_simplification, 166122.81799999982, 166220.49300000086, 46413.21899999795, 46550.637999999366, 0
75, 1000, O0, no_simplification, 166393.01400000052, 166473.54500000234, 46405.56700000076, 46530.99300000107, 0
76, 1000, O0, no_simplification, 166264.11200000034, 166341.1690000025, 46412.9419999999, 46534.03600000061, 0
77, 1000, O0, no_simplification, 166064.57399999996, 166142.61299999812, 46403.619000003004, 46545.1520000002, 0
78, 1000, O0, no_simplification, 166301.54299999945, 166377.80399999968, 46434.977000000545, 46561.75799999929, 0
79, 1000, O0, no_simplification, 166278.47400000205, 166359.45900000236, 46408.3500000001, 46549.52599999973, 0
80, 1000, O0, no_simplification, 166338.19100000124, 166417.1369999998, 46418.50899999867, 46543.636999999195, 0
81, 1000, O0, no_simplification, 166259.41499999896, 166347.65399999908, 46389.504000000416, 46511.069000001015, 0
82, 1000, O0, no_simplification, 166132.2229999982, 166214.2839999987, 46399.2229999981, 46517.756000000074, 0
83, 1000, O0, no_simplification, 166437.19399999667, 166513.1809999991, 46427.03200000042, 46570.54300000141, 0
84, 1000, O0, no_simplification, 166249.67499999955, 166326.69299999846, 46413.881000002984, 46532.65300000342, 0
85, 1000, O0, no_simplification, 166342.37999999968, 166419.53699999946, 46417.14099999916, 46617.33500000054, 0
86, 1000, O0, no_simplification, 166553.12600000016, 166637.12500000116, 46376.93300000123, 46522.801999998366, 0
87, 1000, O0, no_simplification, 166307.86900000062, 166383.11400000204, 46405.132000000296, 46539.15600000147, 0
88, 1000, O0, no_simplification, 166223.8219999992, 166298.94499999765, 46412.19099999816, 46534.25999999783, 0
89, 1000, O0, no_simplification, 166317.2550000027, 166392.03300000104, 46447.22900000175, 46564.2310000014, 0
90, 1000, O0, no_simplification, 166312.91599999898, 166388.7709999976, 46404.1299999991, 46526.78200000082, 0
91, 1000, O0, no_simplification, 166321.97100000212, 166397.20700000282, 46434.43900000222, 46878.26000000328, 0
92, 1000, O0, no_simplification, 166290.00700000062, 166368.7849999995, 46408.03999999932, 46525.84000000104, 0
93, 1000, O0, no_simplification, 166380.06400000193, 166456.74000000098, 46410.14999999982, 46531.64499999818, 0
94, 1000, O0, no_simplification, 166277.4770000013, 166353.1270000007, 46404.071999997854, 46522.77199999944, 0
95, 1000, O0, no_simplification, 166268.59599999833, 166343.83999999968, 46425.05700000044, 46550.526000000755, 0
96, 1000, O0, no_simplification, 166454.57299999933, 166530.67199999682, 46436.94700000012, 46603.79799999959, 0
97, 1000, O0, no_simplification, 166466.2719999974, 166542.96599999795, 46580.24300000108, 47109.3530000033, 0
98, 1000, O0, no_simplification, 166425.08300000004, 166508.8410000024, 46462.38700000183, 46581.156999998544, 0
99, 1000, O0, no_simplification, 166533.6900000014, 166609.47500000134, 46468.78400000176, 46627.19999999965, 0
0, 1000, O0, simplify_accesses, 192239.53100000002, 200313.744, 59228.698, 62487.26600000001, 0
1, 1000, O0, simplify_accesses, 168110.38100000002, 168796.954, 56948.562000000034, 57703.84500000003, 0
2, 1000, O0, simplify_accesses, 167763.22, 168305.56600000002, 57376.93500000007, 61996.17400000001, 0
3, 1000, O0, simplify_accesses, 166427.09999999995, 167900.29299999998, 56856.36499999991, 57378.16200000001, 0
4, 1000, O0, simplify_accesses, 166259.50999999995, 166664.2009999999, 56830.42299999985, 57327.75000000001, 0
5, 1000, O0, simplify_accesses, 166745.85899999994, 167082.78599999993, 56828.00799999988, 57487.37500000001, 0
6, 1000, O0, simplify_accesses, 166487.987, 166828.27299999993, 56866.65199999985, 57264.9489999999, 0
7, 1000, O0, simplify_accesses, 166530.83700000003, 166833.9110000001, 56833.259999999886, 57630.697999999866, 0
8, 1000, O0, simplify_accesses, 166442.23499999987, 166766.74599999996, 56861.023000000176, 57341.12800000002, 0
9, 1000, O0, simplify_accesses, 166153.19699999987, 166467.85399999996, 57051.73100000005, 57744.37600000004, 0
10, 1000, O0, simplify_accesses, 166451.21800000017, 167440.29900000035, 56854.238000000114, 57462.23000000006, 0
11, 1000, O0, simplify_accesses, 166225.8539999999, 166608.965, 56873.09499999982, 57257.2349999998, 0
12, 1000, O0, simplify_accesses, 166202.65300000002, 166497.6410000003, 56802.69999999998, 57216.68000000024, 0
13, 1000, O0, simplify_accesses, 166399.75399999996, 166718.99700000026, 57332.15800000035, 57704.62300000023, 0
14, 1000, O0, simplify_accesses, 166345.6710000002, 166619.15000000029, 56946.34699999978, 57591.645000000026, 0
15, 1000, O0, simplify_accesses, 166476.46299999996, 167102.19700000016, 57011.81499999963, 57488.32699999973, 0
16, 1000, O0, simplify_accesses, 166378.44200000007, 166970.78900000008, 56850.459000000075, 57404.723999999966, 0
17, 1000, O0, simplify_accesses, 166284.23100000055, 166558.77700000055, 56810.472000000445, 57521.88800000013, 0
18, 1000, O0, simplify_accesses, 166399.4010000005, 166692.60700000077, 56966.87899999997, 57495.72300000061, 0
19, 1000, O0, simplify_accesses, 166464.897, 167041.84600000005, 56839.31200000014, 57848.88000000077, 0
20, 1000, O0, simplify_accesses, 167761.73500000002, 167894.6520000002, 57354.09700000016, 61125.4179999996, 0
21, 1000, O0, simplify_accesses, 166342.98999999953, 167469.1469999994, 56867.79699999977, 57083.0649999996, 0
22, 1000, O0, simplify_accesses, 167474.76900000003, 167579.35000000047, 56940.13499999962, 57359.266999999825, 0
23, 1000, O0, simplify_accesses, 166266.7839999994, 166380.61599999966, 56777.8790000002, 56958.6830000004, 0
24, 1000, O0, simplify_accesses, 166586.9209999995, 166688.20899999925, 56870.99000000018, 57555.371999999494, 0
25, 1000, O0, simplify_accesses, 166402.56200000003, 166513.0279999998, 56845.69100000036, 57006.32500000058, 0
26, 1000, O0, simplify_accesses, 166208.25800000018, 166309.86000000013, 57341.060999999805, 57495.8290000005, 0
27, 1000, O0, simplify_accesses, 166320.73700000037, 166930.2780000006, 56831.47000000055, 57003.11300000038, 0
28, 1000, O0, simplify_accesses, 166362.63899999994, 166496.63699999984, 56828.961999999985, 57020.236999999695, 0
29, 1000, O0, simplify_accesses, 166208.26099999953, 166323.61100000015, 56846.771000000015, 57523.59799999951, 0
30, 1000, O0, simplify_accesses, 166440.26200000008, 166540.72999999946, 56963.807999999895, 57645.59099999999, 0
31, 1000, O0, simplify_accesses, 166275.92499999987, 166386.181, 56894.03300000073, 57074.122000000396, 0
32, 1000, O0, simplify_accesses, 166338.0399999994, 166467.0399999997, 57027.508, 57853.30000000055, 0
33, 1000, O0, simplify_accesses, 166414.96899999987, 166541.799, 56893.19699999995, 57041.4389999998, 0
34, 1000, O0, simplify_accesses, 166311.43800000014, 166417.61300000013, 56879.31199999952, 57143.467999999586, 0
35, 1000, O0, simplify_accesses, 166147.35699999984, 166280.44399999987, 56953.20999999964, 57227.758999999875, 0
36, 1000, O0, simplify_accesses, 166323.49400000024, 166531.98200000043, 56880.66099999922, 57031.43000000033, 0
37, 1000, O0, simplify_accesses, 166330.22899999973, 166433.563, 56791.73699999929, 56936.60099999853, 0
38, 1000, O0, simplify_accesses, 166121.43700000102, 166237.787, 56773.888000000385, 56930.23299999922, 0
39, 1000, O0, simplify_accesses, 166359.5089999994, 166467.99599999972, 56900.220999999365, 57054.409999999225, 0
40, 1000, O0, simplify_accesses, 166336.07400000017, 166447.02299999993, 56881.43000000068, 57033.3680000008, 0
41, 1000, O0, simplify_accesses, 166287.1690000003, 166391.44400000028, 56920.713000000236, 57087.88099999929, 0
42, 1000, O0, simplify_accesses, 166350.4360000001, 166691.91099999915, 56849.67300000032, 57060.73200000006, 0
43, 1000, O0, simplify_accesses, 166330.00000000032, 166450.8290000004, 56806.14300000109, 56984.79099999965, 0
44, 1000, O0, simplify_accesses, 166566.93300000037, 166665.4790000006, 56985.325999999506, 57605.72700000033, 0
45, 1000, O0, simplify_accesses, 166302.80500000084, 166465.90599999912, 56825.06399999987, 57001.748999999436, 0
46, 1000, O0, simplify_accesses, 166246.9220000009, 166341.48300000007, 56792.40699999966, 56975.9139999988, 0
47, 1000, O0, simplify_accesses, 166453.6030000008, 166548.6420000004, 56854.27000000054, 57001.48000000027, 0
48, 1000, O0, simplify_accesses, 166225.47799999942, 166325.33299999963, 56804.81399999948, 56959.93500000007, 0
49, 1000, O0, simplify_accesses, 166082.01500000063, 166177.2930000005, 56809.61100000026, 56961.27800000106, 0
50, 1000, O0, simplify_accesses, 166168.04400000084, 166261.930000001, 56827.627999998855, 56973.857999999214, 0
51, 1000, O0, simplify_accesses, 166201.26099999945, 166296.46900000062, 56788.192999999155, 56936.98500000011, 0
52, 1000, O0, simplify_accesses, 166461.97700000086, 166556.09800000093, 56868.01899999949, 57009.476999999366, 0
53, 1000, O0, simplify_accesses, 166437.33900000158, 166531.10300000053, 56843.43399999925, 56995.94700000077, 0
54, 1000, O0, simplify_accesses, 166355.256000001, 166895.47100000014, 56816.22900000072, 56958.698999999055, 0
55, 1000, O0, simplify_accesses, 166114.17399999872, 166210.89799999923, 56815.41500000087, 56963.94100000113, 0
56, 1000, O0, simplify_accesses, 166358.6230000007, 166456.578, 56829.47599999899, 57012.43699999914, 0
57, 1000, O0, simplify_accesses, 166322.07099999973, 166450.5399999996, 56824.74299999996, 56975.3930000001, 0
58, 1000, O0, simplify_accesses, 166325.91900000017, 166422.20399999985, 56847.28399999983, 57011.86499999977, 0
59, 1000, O0, simplify_accesses, 166314.92199999976, 166442.13600000058, 56874.848999999725, 57299.30100000047, 0
60, 1000, O0, simplify_accesses, 166541.2160000006, 166643.33399999974, 56872.86599999908, 57028.87599999862, 0
61, 1000, O0, simplify_accesses, 166414.8680000004, 166508.1060000002, 56938.85900000062, 57091.73099999987, 0
62, 1000, O0, simplify_accesses, 166233.0290000007, 166330.01699999993, 56816.49999999827, 56981.51199999834, 0
63, 1000, O0, simplify_accesses, 166703.75499999858, 166810.96399999972, 57372.243000001436, 58233.378000000615, 0
64, 1000, O0, simplify_accesses, 166224.98100000093, 166321.93500000093, 56860.099999999744, 57010.256999999954, 0
65, 1000, O0, simplify_accesses, 166382.71100000068, 166476.53900000136, 56857.23099999862, 57004.103999998886, 0
66, 1000, O0, simplify_accesses, 166227.69900000023, 166326.7270000013, 56810.7789999992, 57048.00100000007, 0
67, 1000, O0, simplify_accesses, 166187.67599999983, 166292.09199999907, 56826.39399999978, 56975.397999998735, 0
68, 1000, O0, simplify_accesses, 166418.24999999953, 166514.61400000044, 56861.056999999, 57008.13599999854, 0
69, 1000, O0, simplify_accesses, 166297.2630000006, 166389.8849999992, 56825.18200000075, 56965.16500000115, 0
70, 1000, O0, simplify_accesses, 166235.52699999954, 166334.59100000004, 56835.76000000201, 56977.04100000323, 0
71, 1000, O0, simplify_accesses, 166282.3049999993, 166375.34299999857, 56747.73600000193, 56894.99600000047, 0
72, 1000, O0, simplify_accesses, 166039.49400000318, 166132.87100000208, 56813.82599999907, 56954.6869999975, 0
73, 1000, O0, simplify_accesses, 166302.64000000138, 166395.19800000003, 56824.2990000023, 56977.08699999993, 0
74, 1000, O0, simplify_accesses, 166309.7700000016, 166415.41600000308, 56811.10400000122, 56987.37600000214, 0
75, 1000, O0, simplify_accesses, 166218.64800000098, 166339.59600000025, 56822.310000001155, 56997.59100000179, 0
76, 1000, O0, simplify_accesses, 166259.2389999986, 166369.5429999983, 56802.00300000138, 56979.48299999922, 0
77, 1000, O0, simplify_accesses, 166227.86100000297, 166812.50000000247, 56845.194000000985, 57040.68500000048, 0
78, 1000, O0, simplify_accesses, 166413.13300000248, 166513.70300000324, 56827.27299999968, 56969.282000000734, 0
79, 1000, O0, simplify_accesses, 166193.86300000016, 166284.73900000175, 56846.402000001464, 57002.76099999968, 0
80, 1000, O0, simplify_accesses, 166426.4830000022, 166517.62200000064, 56800.71999999825, 56939.56, 0
81, 1000, O0, simplify_accesses, 166391.11399999962, 166479.5529999985, 56839.26800000094, 56988.40700000218, 0
82, 1000, O0, simplify_accesses, 166404.5509999994, 166505.06599999915, 56839.11200000224, 56977.14800000142, 0
83, 1000, O0, simplify_accesses, 166398.27899999914, 166487.1699999999, 56812.264000001276, 56967.8780000018, 0
84, 1000, O0, simplify_accesses, 166334.66300000067, 166423.72600000145, 56780.86100000002, 56944.8680000022, 0
85, 1000, O0, simplify_accesses, 166375.57199999975, 166466.70899999805, 56847.81300000097, 57053.409000001666, 0
86, 1000, O0, simplify_accesses, 166227.53999999774, 166325.06199999852, 56809.54500000013, 57493.309999998135, 0
87, 1000, O0, simplify_accesses, 166331.62699999815, 166420.88699999746, 56779.199000001056, 56939.77299999986, 0
88, 1000, O0, simplify_accesses, 166122.1089999998, 166210.50400000214, 56723.65099999865, 56859.23200000076, 0
89, 1000, O0, simplify_accesses, 166249.13000000064, 166337.56799999945, 56840.44299999869, 56982.29799999765, 0
90, 1000, O0, simplify_accesses, 166405.0589999988, 166493.6019999992, 56851.944000001706, 56991.76799999961, 0
91, 1000, O0, simplify_accesses, 166186.47299999977, 166474.3619999989, 56831.96999999751, 57052.83600000044, 0
92, 1000, O0, simplify_accesses, 166413.2390000006, 166504.56400000025, 56836.86600000115, 56978.636000000195, 0
93, 1000, O0, simplify_accesses, 166344.2379999971, 166434.08199999854, 56855.83100000002, 56991.28599999881, 0
94, 1000, O0, simplify_accesses, 166252.72099999932, 166341.76199999827, 56798.837999998854, 56941.22799999946, 0
95, 1000, O0, simplify_accesses, 166282.93600000176, 166379.17999999985, 56855.197999997385, 56992.40699999919, 0
96, 1000, O0, simplify_accesses, 166682.39799999897, 166772.41200000024, 57029.182000000845, 57697.64499999752, 0
97, 1000, O0, simplify_accesses, 166291.4519999994, 166386.6359999986, 56904.4820000002, 57057.45899999925, 0
98, 1000, O0, simplify_accesses, 166291.56499999808, 166393.95999999705, 56910.083000001774, 57047.10999999918, 0
99, 1000, O0, simplify_accesses, 166315.72600000055, 166404.7249999996, 56941.092999998946, 57100.12899999839, 0
0, 1000, O2, no_simplification, 10991.507000000001, 18040.441000000003, 7383.250000000001, 8911.300000000005, 0
1, 1000, O2, no_simplification, 7014.970000000002, 7541.797000000003, 7001.976999999993, 7558.308, 0
2, 1000, O2, no_simplification, 6969.282999999993, 7386.316999999989, 6955.539999999996, 7474.9590000000035, 0
3, 1000, O2, no_simplification, 6970.0920000000115, 7535.661999999998, 7050.758000000018, 7567.960000000013, 0
4, 1000, O2, no_simplification, 6960.288999999981, 7360.769999999989, 7044.459000000003, 7530.118000000002, 0
5, 1000, O2, no_simplification, 7006.53200000001, 7435.069000000017, 6986.398000000005, 7463.146000000004, 0
6, 1000, O2, no_simplification, 6945.799000000003, 7330.321000000001, 6970.663999999988, 7426.056999999986, 0
7, 1000, O2, no_simplification, 6964.330000000018, 7293.792000000021, 7006.086999999994, 7643.604999999998, 0
8, 1000, O2, no_simplification, 6990.0539999999955, 7392.359999999987, 6975.928999999992, 7417.145999999985, 0
9, 1000, O2, no_simplification, 6941.581000000002, 7278.350999999989, 7003.036000000018, 7579.415000000006, 0
10, 1000, O2, no_simplification, 6976.679000000041, 7320.745999999989, 6968.165999999997, 7338.998999999957, 0
11, 1000, O2, no_simplification, 7005.8929999999855, 7317.907999999984, 7025.415999999951, 7366.887999999961, 0
12, 1000, O2, no_simplification, 6952.326000000009, 7228.958999999979, 6965.908999999992, 7296.846999999995, 0
13, 1000, O2, no_simplification, 7033.612000000023, 7329.601999999991, 6971.082000000018, 7297.409000000032, 0
14, 1000, O2, no_simplification, 6993.865000000043, 7267.704000000042, 6991.89, 7333.617999999986, 0
15, 1000, O2, no_simplification, 6926.425000000014, 7335.576999999982, 7007.218000000037, 7331.440000000022, 0
16, 1000, O2, no_simplification, 6937.377000000022, 7224.712000000022, 6980.614999999968, 7318.593999999956, 0
17, 1000, O2, no_simplification, 7018.316999999996, 7290.273000000014, 7029.912000000027, 7382.78600000003, 0
18, 1000, O2, no_simplification, 6962.574999999971, 7250.552999999993, 7044.375999999963, 7389.945999999981, 0
19, 1000, O2, no_simplification, 6974.3079999999845, 7239.094000000002, 6984.044999999995, 7300.186999999958, 0
20, 1000, O2, no_simplification, 6924.717999999996, 7183.5550000000085, 6969.399000000043, 7287.560999999998, 0
21, 1000, O2, no_simplification, 6932.048999999995, 7202.534999999954, 6943.407999999984, 7233.062999999984, 0
22, 1000, O2, no_simplification, 6927.842000000017, 7168.243999999991, 6960.44400000001, 7251.530000000006, 0
23, 1000, O2, no_simplification, 6968.391000000018, 7222.363000000009, 6973.901000000004, 7291.884999999998, 0
24, 1000, O2, no_simplification, 6934.934999999976, 7236.11099999999, 6970.896999999976, 7271.600999999905, 0
25, 1000, O2, no_simplification, 6948.028999999911, 7201.6409999999805, 6954.380000000037, 7255.769000000023, 0
26, 1000, O2, no_simplification, 6917.296000000018, 7174.318999999985, 6944.094999999928, 7241.6379999999945, 0
27, 1000, O2, no_simplification, 6917.497999999967, 7153.297000000003, 6955.880999999997, 7251.979000000075, 0
28, 1000, O2, no_simplification, 7023.172999999993, 7258.804000000007, 6955.4160000000475, 7261.12000000001, 0
29, 1000, O2, no_simplification, 6899.760000000033, 7149.295000000056, 6908.452999999981, 7199.715000000051, 0
30, 1000, O2, no_simplification, 6891.121999999972, 7129.861999999986, 6932.643000000072, 7220.008999999972, 0
31, 1000, O2, no_simplification, 6900.372000000043, 7134.442000000018, 6977.767000000079, 7292.263000000076, 0
32, 1000, O2, no_simplification, 6929.7230000000545, 7177.853000000067, 6941.23499999999, 7221.625000000009, 0
33, 1000, O2, no_simplification, 6990.711000000038, 7253.753999999945, 6946.394999999939, 7263.542999999983, 0
34, 1000, O2, no_simplification, 6899.6620000000285, 7158.003999999995, 6976.207999999984, 7331.014999999997, 0
35, 1000, O2, no_simplification, 7000.141999999987, 7274.931999999956, 7017.1749999999865, 7348.346000000006, 0
36, 1000, O2, no_simplification, 6966.423000000055, 7300.241000000041, 6974.205999999983, 7269.442999999987, 0
37, 1000, O2, no_simplification, 6911.7089999999325, 7157.562999999923, 6943.916999999966, 7230.2069999999885, 0
38, 1000, O2, no_simplification, 6918.292000000048, 7159.170000000104, 6950.628999999986, 7222.755999999997, 0
39, 1000, O2, no_simplification, 6923.192999999994, 7146.52299999996, 7029.214999999977, 7308.658000000023, 0
40, 1000, O2, no_simplification, 6932.290000000063, 7173.262999999985, 6929.850000000015, 7216.580000000028, 0
41, 1000, O2, no_simplification, 6924.111999999982, 7173.3809999999785, 6932.7759999999735, 7207.899999999934, 0
42, 1000, O2, no_simplification, 6979.37000000004, 7212.67400000003, 6964.55099999993, 7251.651999999997, 0
43, 1000, O2, no_simplification, 6896.725999999909, 7115.941999999986, 6942.864000000104, 7224.176000000027, 0
44, 1000, O2, no_simplification, 6895.458999999993, 7113.967999999971, 6958.927000000003, 7235.470999999993, 0
45, 1000, O2, no_simplification, 6925.733999999961, 7175.632000000043, 6949.051999999956, 7223.164999999975, 0
46, 1000, O2, no_simplification, 6922.818000000053, 7134.46299999998, 6948.743000000035, 7213.338999999985, 0
47, 1000, O2, no_simplification, 6873.53199999996, 7085.309000000039, 6923.447000000027, 7196.073999999997, 0
48, 1000, O2, no_simplification, 6902.709000000007, 7126.840000000078, 6906.084000000034, 7162.307999999951, 0
49, 1000, O2, no_simplification, 6984.945999999992, 7205.859000000037, 6987.937, 7257.111999999899, 0
50, 1000, O2, no_simplification, 6921.233999999999, 7151.978000000004, 6951.885999999963, 7228.141000000021, 0
51, 1000, O2, no_simplification, 6919.832000000015, 7137.661000000017, 6938.847999999997, 7211.5470000000405, 0
52, 1000, O2, no_simplification, 6946.746000000004, 7161.25100000009, 6967.661000000014, 7237.214999999964, 0
