iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
57, 100000, O0, no_simplification, 17965.60500000055, 18110.123000000476, 7431.842000000799, 7605.087000000843, 0
58, 100000, O0, no_simplification, 17932.36099999973, 18059.535999999986, 7385.718000000096, 7535.217000000039, 0
59, 100000, O0, no_simplification, 17780.118000000122, 17880.76999999966, 7346.4379999999, 7485.584999999517, 0
60, 100000, O0, no_simplification, 17668.860999999757, 17769.321000000284, 7384.9629999998, 7531.333000000195, 0
61, 100000, O0, no_simplification, 17757.41400000008, 17856.152000000235, 7204.943999999713, 7346.453000000252, 0
62, 100000, O0, no_simplification, 17894.92500000023, 17994.909000000447, 7479.766999999527, 7641.929000000047, 0
63, 100000, O0, no_simplification, 17823.28100000008, 17934.353999999432, 7653.299000000225, 7827.468000000337, 0
64, 100000, O0, no_simplification, 17835.08500000064, 17939.125999999917, 7362.55500000027, 7499.96399999997, 0
65, 100000, O0, no_simplification, 17884.37899999984, 17983.459999999952, 7266.201000000194, 7400.701000000787, 0
66, 100000, O0, no_simplification, 17559.243000000002, 17656.348000000045, 7313.271000000121, 7446.96499999975, 0
67, 100000, O0, no_simplification, 17757.18999999931, 17855.500999999662, 7310.647999998921, 7446.500000000356, 0
68, 100000, O0, no_simplification, 17656.025999999158, 17755.66699999942, 7187.728999999976, 7327.143999999564, 0
69, 100000, O0, no_simplification, 17756.563000000726, 17853.622000000512, 7242.436000000296, 7375.014000000846, 0
70, 100000, O0, no_simplification, 17752.644999999844, 17847.061999999525, 7323.219999999964, 7457.637999999989, 0
71, 100000, O0, no_simplification, 17609.945000000236, 17704.96399999999, 7335.82700000035, 7467.845000000751, 0
72, 100000, O0, no_simplification, 17792.548000000963, 17887.16700000137, 7267.23999999912, 7401.336999999231, 0
73, 100000, O0, no_simplification, 17842.476000000217, 17940.972999999973, 7388.763999999881, 7524.789999999726, 0
74, 100000, O0, no_simplification, 17713.50299999952, 17816.301999999952, 7279.178000000997, 7456.807000000509, 0
75, 100000, O0, no_simplification, 17929.858000000466, 18028.07700000031, 7421.168000000478, 7556.832000000569, 0
76, 100000, O0, no_simplification, 17815.4389999996, 17997.366999999544, 7280.949000000092, 7479.46000000077, 0
77, 100000, O0, no_simplification, 17820.009000001137, 18002.119000000148, 7408.656000000846, 7622.750999999539, 0
78, 100000, O0, no_simplification, 17860.724000000162, 18488.313000000646, 7410.8220000006495, 7679.924999999699, 0
79, 100000, O0, no_simplification, 17768.47500000045, 17960.43000000047, 7384.755000000354, 7619.861000000227, 0
80, 100000, O0, no_simplification, 17776.844000000125, 18583.823000000164, 7400.323000000597, 7769.521000000168, 0
81, 100000, O0, no_simplification, 17678.466999999644, 17792.927999998654, 7256.637999999427, 7424.979999999692, 0
82, 100000, O0, no_simplification, 17921.80500000029, 18024.088999998967, 7389.493999999885, 7536.525999999099, 0
83, 100000, O0, no_simplification, 17802.94900000001, 17904.398000000656, 7275.545999998912, 7417.397999999409, 0
84, 100000, O0, no_simplification, 17916.34499999972, 18013.564000000315, 7457.402000000002, 7615.146000000906, 0
85, 100000, O0, no_simplification, 17854.565000000377, 17955.120999999963, 7422.4540000003, 7564.059999999983, 0
86, 100000, O0, no_simplification, 17599.52000000098, 17695.915000000896, 7365.703999999695, 7503.642999999727, 0
87, 100000, O0, no_simplification, 17602.521000000594, 17700.396000000397, 7310.3740000011185, 7447.503999999938, 0
88, 100000, O0, no_simplification, 17692.406000000105, 17792.00999999908, 7365.829000001157, 7501.731999999705, 0
89, 100000, O0, no_simplification, 17824.646999999415, 17917.6279999993, 7391.0389999998215, 7524.56900000098, 0
90, 100000, O0, no_simplification, 17746.226999999948, 17855.739999999896, 7261.963999999565, 7402.520999999496, 0
91, 100000, O0, no_simplification, 17765.310999999783, 17860.16400000001, 7360.315999999756, 7501.890000000344, 0
92, 100000, O0, no_simplification, 17624.524000000365, 17727.498000001062, 7368.966999999671, 7515.100000000885, 0
93, 100000, O0, no_simplification, 17757.08999999992, 17853.92700000088, 7324.689000000717, 7460.398000000979, 0
94, 100000, O0, no_simplification, 17774.826000000132, 17867.583999999326, 7243.148000000588, 7382.316999999361, 0
95, 100000, O0, no_simplification, 17808.58800000118, 17901.66700000029, 7345.797999999349, 7479.490999999783, 0
96, 100000, O0, no_simplification, 17939.820999998803, 18034.541999998764, 7323.278999999517, 7473.555000000687, 0
97, 100000, O0, no_simplification, 17660.028999999966, 17760.07600000007, 7230.337999999392, 7387.393999998438, 0
98, 100000, O0, no_simplification, 17646.83799999922, 17743.374000000145, 7371.304000001189, 7519.26300000072, 0
99, 100000, O0, no_simplification, 17923.980999999145, 18018.106999999618, 7383.0130000001045, 7531.673000000794, 0
0, 100000, O0, simplify_accesses, 23645.997, 32300.368999999995, 9004.188999999997, 10957.847999999993, 0
1, 100000, O0, simplify_accesses, 19259.913999999935, 20076.024999999943, 8228.035999999995, 9011.623999999996, 0
2, 100000, O0, simplify_accesses, 19324.59600000014, 20008.88000000001, 8266.445000000067, 8943.849000000004, 0
3, 100000, O0, simplify_accesses, 19065.411999999782, 19706.178999999935, 8226.73000000007, 8732.178000000034, 0
4, 100000, O0, simplify_accesses, 19175.214999999967, 19537.432999999994, 8049.748999999995, 8431.541999999847, 0
5, 100000, O0, simplify_accesses, 19085.93600000019, 19562.452000000176, 8030.402999999797, 8593.3589999998, 0
6, 100000, O0, simplify_accesses, 19209.06000000011, 19793.0150000003, 8341.972999999836, 8932.462999999834, 0
7, 100000, O0, simplify_accesses, 19145.761999999955, 19610.987999999717, 8272.57899999978, 8764.959000000072, 0
8, 100000, O0, simplify_accesses, 19026.996000000017, 19648.731000000196, 8248.720000000098, 8753.34200000033, 0
9, 100000, O0, simplify_accesses, 19174.651000000154, 20239.14100000024, 8315.368000000322, 9042.61400000017, 0
10, 100000, O0, simplify_accesses, 19150.75899999996, 19668.40999999997, 8225.283999999889, 8760.807999999897, 0
11, 100000, O0, simplify_accesses, 19172.686000000107, 19709.376000000222, 8254.39399999972, 8816.277999999844, 0
12, 100000, O0, simplify_accesses, 19333.60900000025, 21329.79600000029, 8172.003000000316, 11071.518999999696, 0
13, 100000, O0, simplify_accesses, 19213.141999999905, 19725.979000000392, 8129.80200000002, 8610.14099999924, 0
14, 100000, O0, simplify_accesses, 19146.434999999685, 19626.680000000008, 8113.326000000143, 8617.65400000003, 0
15, 100000, O0, simplify_accesses, 18985.87400000018, 19446.390000000592, 8171.567999999851, 8639.943999999567, 0
16, 100000, O0, simplify_accesses, 19007.87699999995, 19455.93200000051, 8102.440000000044, 8608.8740000001, 0
17, 100000, O0, simplify_accesses, 19023.91999999953, 19354.86999999991, 8225.39800000044, 8781.61199999994, 0
18, 100000, O0, simplify_accesses, 19228.88999999994, 19538.479000000385, 8299.966999999242, 8643.234, 0
19, 100000, O0, simplify_accesses, 19263.64100000022, 19511.66700000062, 8044.948000000219, 8457.102000000383, 0
20, 100000, O0, simplify_accesses, 18432.75600000016, 18828.661999999775, 7338.858999999864, 7728.184000000304, 0
21, 100000, O0, simplify_accesses, 17947.91400000051, 18309.652000000122, 7535.39599999975, 7750.908000000223, 0
22, 100000, O0, simplify_accesses, 18260.750999999687, 19141.097999999525, 7477.601999999805, 7874.987000000111, 0
23, 100000, O0, simplify_accesses, 17853.493000000497, 17976.81800000017, 7449.5119999999915, 7636.968999999994, 0
24, 100000, O0, simplify_accesses, 18146.32500000002, 18248.81099999942, 7526.683000000034, 7682.5100000004195, 0
25, 100000, O0, simplify_accesses, 18068.83599999942, 18166.202999999827, 7262.4409999999525, 7432.324999999906, 0
26, 100000, O0, simplify_accesses, 18065.253000000503, 18167.25300000055, 7404.718000000088, 7545.50600000048, 0
27, 100000, O0, simplify_accesses, 18095.23699999982, 18188.880999999492, 7432.9909999999445, 7588.065999999394, 0
28, 100000, O0, simplify_accesses, 18012.952000000303, 18136.600000000057, 7333.818000000214, 7521.812000000238, 0
29, 100000, O0, simplify_accesses, 17865.5860000001, 17960.80500000041, 7404.06600000032, 7565.284000000005, 0
30, 100000, O0, simplify_accesses, 17798.070999999636, 17892.701000000066, 7322.437000000015, 7482.9709999999495, 0
31, 100000, O0, simplify_accesses, 17901.685, 18022.359000000597, 7462.839999999637, 7635.210999999309, 0
32, 100000, O0, simplify_accesses, 18021.0160000005, 18126.400999999958, 7420.3360000000275, 7560.263999999428, 0
33, 100000, O0, simplify_accesses, 17963.34299999991, 18054.85299999976, 7506.008000000009, 7739.874000000313, 0
34, 100000, O0, simplify_accesses, 17742.903000000253, 17869.526000000136, 7442.890999999286, 7644.065999999228, 0
35, 100000, O0, simplify_accesses, 18019.654999999802, 18223.160999999876, 7527.097999999733, 7666.849999999669, 0
36, 100000, O0, simplify_accesses, 17973.245000000305, 18061.435999999987, 7437.5450000001565, 7573.900000000577, 0
37, 100000, O0, simplify_accesses, 18087.844000000074, 18176.138000000286, 7461.222999999962, 7596.358999999886, 0
38, 100000, O0, simplify_accesses, 18137.353999999385, 18526.84300000007, 7456.686000000268, 7779.381999999835, 0
39, 100000, O0, simplify_accesses, 17930.941000000366, 18035.027999999897, 7456.507000000556, 7598.678999999997, 0
40, 100000, O0, simplify_accesses, 17954.732999999833, 18050.87500000013, 7351.525999999886, 7493.579000000139, 0
41, 100000, O0, simplify_accesses, 17804.07900000025, 17894.604000000312, 7223.21100000034, 7357.011999999941, 0
42, 100000, O0, simplify_accesses, 17805.495999999366, 17901.736999999863, 7445.112000000087, 7586.458999999657, 0
43, 100000, O0, simplify_accesses, 18066.9490000005, 18156.83800000034, 7592.881999999968, 7725.295000000187, 0
44, 100000, O0, simplify_accesses, 17924.976000000646, 18028.929000000637, 7652.409999999499, 7839.826999999744, 0
45, 100000, O0, simplify_accesses, 17721.106999999847, 17823.391000000298, 7269.416999999834, 7412.480000000166, 0
46, 100000, O0, simplify_accesses, 17931.740999999947, 18020.029999999744, 7538.010000000206, 7702.681000000489, 0
47, 100000, O0, simplify_accesses, 17874.509000000315, 17966.159000000203, 7515.545999999596, 7649.665999999833, 0
48, 100000, O0, simplify_accesses, 17680.33899999999, 17767.860999999386, 7459.051999999744, 7601.958999999603, 0
49, 100000, O0, simplify_accesses, 17898.429000000604, 17987.396000000543, 7376.053999999855, 7505.667000000216, 0
50, 100000, O0, simplify_accesses, 17864.044000000413, 17952.253999999888, 7436.604999999652, 7572.740999999716, 0
51, 100000, O0, simplify_accesses, 17744.495999999723, 17843.076000000125, 7453.207000000184, 7633.497000000489, 0
52, 100000, O0, simplify_accesses, 17782.407999999527, 17870.840999999695, 7318.3230000006815, 7446.070000000304, 0
53, 100000, O0, simplify_accesses, 17836.261999999435, 17924.23499999973, 7374.8589999995675, 7514.18699999995, 0
54, 100000, O0, simplify_accesses, 17965.411000000488, 18053.73300000035, 7490.943999999722, 7640.750000000196, 0
55, 100000, O0, simplify_accesses, 17876.20800000056, 18355.883999999987, 7342.007000000095, 7726.336000000167, 0
56, 100000, O0, simplify_accesses, 18182.834000000094, 18297.448000000215, 7283.873000000441, 7471.411000000039, 0
57, 100000, O0, simplify_accesses, 18074.411000000622, 18190.899000000372, 7320.57300000033, 7503.594000000114, 0
58, 100000, O0, simplify_accesses, 18052.632000000736, 18161.403000000577, 7517.592000000129, 7656.941000000472, 0
59, 100000, O0, simplify_accesses, 17980.8889999995, 18070.261999999282, 7527.835000000316, 7672.816999999554, 0
60, 100000, O0, simplify_accesses, 17763.74300000061, 17852.431000000557, 7319.670000000222, 7457.516999999747, 0
61, 100000, O0, simplify_accesses, 17795.793999999532, 17883.48299999942, 7423.690000000427, 7551.174000000494, 0
62, 100000, O0, simplify_accesses, 18045.703000000303, 18133.016000000167, 7415.385999999913, 7580.008999999776, 0
63, 100000, O0, simplify_accesses, 17765.243000000373, 17866.26300000016, 7429.5429999997605, 7593.229000000257, 0
64, 100000, O0, simplify_accesses, 17800.65600000036, 17889.61000000011, 7410.71200000043, 7538.414999999965, 0
65, 100000, O0, simplify_accesses, 17820.15399999981, 17906.60799999966, 7412.27500000008, 7542.576000000523, 0
66, 100000, O0, simplify_accesses, 17507.451999999368, 17593.290999999845, 7294.736999999607, 7423.143000000465, 0
67, 100000, O0, simplify_accesses, 17894.92499999934, 17980.274999999325, 7382.061999999579, 7509.616999999303, 0
68, 100000, O0, simplify_accesses, 17823.147999999732, 17908.148000000067, 7322.60699999987, 7453.652999999783, 0
69, 100000, O0, simplify_accesses, 17883.725999999988, 17968.792000000456, 7329.331000000217, 7456.427000000154, 0
70, 100000, O0, simplify_accesses, 17783.885000000053, 17868.71300000037, 7302.888000000785, 7440.9540000006655, 0
71, 100000, O0, simplify_accesses, 17793.933000000095, 17880.453000000074, 7395.574999999432, 7537.909999999925, 0
72, 100000, O0, simplify_accesses, 17881.25199999957, 17966.674999999377, 7455.293999999668, 7583.934999999542, 0
73, 100000, O0, simplify_accesses, 17862.674999999937, 17956.28799999971, 7580.716999999737, 7715.220999999772, 0
74, 100000, O0, simplify_accesses, 17710.56199999954, 17796.951999999423, 7453.533999999707, 7592.8740000001935, 0
75, 100000, O0, simplify_accesses, 18098.93200000001, 18612.254999999855, 7447.8270000000175, 8002.3379999998315, 0
76, 100000, O0, simplify_accesses, 17775.889999999352, 17928.35699999884, 7397.630999999905, 7597.440999999705, 0
77, 100000, O0, simplify_accesses, 17744.42399999998, 17857.182000000194, 7411.559999999539, 7605.357000000979, 0
78, 100000, O0, simplify_accesses, 17740.038999999542, 17855.56199999938, 7439.402000001039, 7609.621000000288, 0
79, 100000, O0, simplify_accesses, 17675.087000000643, 17762.822999999982, 7323.2369999995935, 7519.0010000003585, 0
80, 100000, O0, simplify_accesses, 17634.67700000021, 17723.506999999474, 7352.73299999939, 7504.085999999077, 0
81, 100000, O0, simplify_accesses, 17563.28699999976, 17650.440999998908, 7246.197999998927, 7373.843999999963, 0
82, 100000, O0, simplify_accesses, 17726.910000000375, 17811.85700000165, 7218.928000000346, 7345.336000000202, 0
83, 100000, O0, simplify_accesses, 17803.23800000083, 17889.00900000101, 7263.399999999365, 7388.012999999915, 0
84, 100000, O0, simplify_accesses, 17872.513000000366, 17958.122999999658, 7471.444000000105, 7615.417000000235, 0
85, 100000, O0, simplify_accesses, 17779.340000000586, 17866.719000000587, 7285.720999998802, 7414.6370000001125, 0
86, 100000, O0, simplify_accesses, 17638.631999998823, 17723.439999999257, 7389.361999999622, 7513.6659999994745, 0
87, 100000, O0, simplify_accesses, 17740.054000000782, 17824.796000001086, 7377.752000000015, 7503.358000001015, 0
88, 100000, O0, simplify_accesses, 17769.914999998804, 17854.66099999944, 7345.858999999066, 7470.5479999988, 0
89, 100000, O0, simplify_accesses, 17996.469999999932, 18082.12799999964, 7500.529999999728, 7630.359000000198, 0
90, 100000, O0, simplify_accesses, 17818.89000000092, 17910.00000000054, 7529.096000000734, 7656.844000001328, 0
91, 100000, O0, simplify_accesses, 17953.329000000907, 18036.79900000077, 7482.736000000045, 7606.424999998751, 0
92, 100000, O0, simplify_accesses, 17887.465000001157, 17971.623000001102, 7320.10900000013, 7452.20900000021, 0
93, 100000, O0, simplify_accesses, 17847.633999998892, 17932.300000000014, 7407.066999999046, 7530.530999998675, 0
94, 100000, O0, simplify_accesses, 18160.007000000533, 18596.984000000204, 7266.437000000181, 7607.929000000624, 0
95, 100000, O0, simplify_accesses, 18128.344000000852, 18235.902000000693, 7518.407999999255, 7668.545999999666, 0
96, 100000, O0, simplify_accesses, 18184.649000000165, 18272.48500000067, 7292.130999999813, 7425.875999999221, 0
97, 100000, O0, simplify_accesses, 17954.28399999999, 18040.711999999457, 7515.469999999525, 7663.846999999891, 0
98, 100000, O0, simplify_accesses, 17887.370000000403, 17975.291999999143, 7565.364999999602, 7693.090000000069, 0
99, 100000, O0, simplify_accesses, 18041.37000000061, 18141.22200000057, 7397.707000000863, 7546.966000001376, 0
0, 100000, O2, no_simplification, 7239.522000000002, 17774.985, 3658.0489999999963, 5781.354999999988, 0
1, 100000, O2, no_simplification, 2856.341999999956, 3489.8500000000167, 2949.2099999999245, 3543.1249999999804, 0
2, 100000, O2, no_simplification, 2757.8289999998783, 3336.5100000000148, 2754.901999999948, 3345.6080000000557, 0
3, 100000, O2, no_simplification, 2787.359000000045, 3249.1690000000517, 2877.613000000112, 3342.0490000000136, 0
4, 100000, O2, no_simplification, 2837.1670000000295, 3359.9319999999543, 2930.263999999738, 3405.2380000000326, 0
5, 100000, O2, no_simplification, 2672.288999999939, 3182.354999999859, 2987.480999999903, 3529.273000000277, 0
6, 100000, O2, no_simplification, 2676.948000000401, 3213.7780000001117, 3115.5410000001107, 3651.0050000000406, 0
7, 100000, O2, no_simplification, 2765.5140000000247, 3600.043000000053, 2745.8610000001827, 3418.163000000085, 0
8, 100000, O2, no_simplification, 2587.1929999996546, 2936.27999999968, 2891.228999999829, 3253.432999999806, 0
9, 100000, O2, no_simplification, 2799.792000000245, 3465.497000000095, 2965.9909999999454, 3352.3959999999242, 0
10, 100000, O2, no_simplification, 2847.60499999992, 3141.856000000054, 2907.5020000002282, 3270.061999999907, 0
11, 100000, O2, no_simplification, 2635.7980000000225, 2907.550000000203, 2836.9880000003177, 3151.5760000000446, 0
12, 100000, O2, no_simplification, 2908.4470000002584, 3317.701000000284, 2964.6420000002395, 3386.518000000116, 0
13, 100000, O2, no_simplification, 2707.807000000173, 3325.034999999588, 2947.2730000001948, 3472.125000000048, 0
14, 100000, O2, no_simplification, 2840.506000000076, 3451.0970000001253, 2966.0810000002866, 4156.064000000015, 0
15, 100000, O2, no_simplification, 2919.71900000032, 3857.2999999999524, 2971.458999999399, 3546.9579999993784, 0
16, 100000, O2, no_simplification, 2842.46599999971, 4212.674999999777, 2925.0479999998192, 3716.8660000004293, 0
17, 100000, O2, no_simplification, 2908.96300000032, 4554.708999999768, 2848.991000000467, 3555.5609999997628, 0
18, 100000, O2, no_simplification, 2748.3570000006453, 3182.7040000003135, 2935.687999999992, 3427.68700000029, 0
19, 100000, O2, no_simplification, 2614.0429999994553, 3177.6949999997582, 2901.8179999997783, 3413.3309999999638, 0
20, 100000, O2, no_simplification, 2630.334000000012, 3128.0479999997724, 2876.8409999999635, 3365.6909999999484, 0
21, 100000, O2, no_simplification, 2765.5109999997762, 3129.8330000000265, 2848.973999999949, 3303.4250000003594, 0
22, 100000, O2, no_simplification, 2569.3249999996224, 2923.4860000002527, 2893.530000000588, 3307.4459999999917, 0
23, 100000, O2, no_simplification, 2785.1219999996956, 3205.507999999746, 2910.2050000000545, 3308.4629999997615, 0
24, 100000, O2, no_simplification, 2895.7979999999493, 3296.3160000001326, 2955.4819999999536, 3130.438000000346, 0
25, 100000, O2, no_simplification, 2720.071000000601, 2845.010000000592, 2899.3430000001654, 3117.565000000155, 0
26, 100000, O2, no_simplification, 2913.146000000033, 3023.781999999642, 3190.9179999995986, 3361.7819999998133, 0
27, 100000, O2, no_simplification, 3097.726000000023, 3356.8560000007965, 2936.38499999993, 3244.589000000353, 0
28, 100000, O2, no_simplification, 2894.5020000001878, 3202.42699999973, 3234.4789999996237, 3538.4020000002183, 0
29, 100000, O2, no_simplification, 3046.6540000002597, 3309.319999999616, 3179.0149999997298, 3468.728999999726, 0
30, 100000, O2, no_simplification, 2798.566000000058, 2953.479000000314, 3145.7680000004375, 3365.8389999997594, 0
31, 100000, O2, no_simplification, 3117.9419999993743, 3243.5259999994414, 3102.4569999997807, 3320.3090000002435, 0
32, 100000, O2, no_simplification, 2895.7880000000105, 3652.6739999995784, 3155.775000000638, 3570.557999999835, 0
33, 100000, O2, no_simplification, 3187.922999999593, 3297.3549999999464, 3162.8829999998943, 3454.1180000005056, 0
34, 100000, O2, no_simplification, 3190.170999999964, 4041.5099999995264, 3205.932000000189, 3665.2919999999867, 0
35, 100000, O2, no_simplification, 2999.3189999997226, 3255.2609999996207, 3138.8209999994033, 3327.446999999317, 0
36, 100000, O2, no_simplification, 3401.553000000668, 3523.583000000663, 3227.086999999962, 3398.172000000699, 0
37, 100000, O2, no_simplification, 3199.0390000000702, 3307.93299999943, 3200.6060000000502, 3364.917999999939, 0
38, 100000, O2, no_simplification, 2874.1039999999884, 2986.0280000004736, 3268.422999999743, 3425.968000000168, 0
39, 100000, O2, no_simplification, 2751.5739999994794, 2860.1869999995697, 3157.226999999985, 3311.6680000002675, 0
40, 100000, O2, no_simplification, 3128.0399999999986, 3256.7219999997124, 3360.7350000002257, 3517.622000000387, 0
41, 100000, O2, no_simplification, 3042.5239999996024, 3144.553000000272, 3313.8250000002145, 3466.949999999969, 0
42, 100000, O2, no_simplification, 3053.417999999475, 3156.865000000231, 3255.9949999999562, 3409.164999999881, 0
43, 100000, O2, no_simplification, 3361.9229999999334, 3463.3619999997477, 3378.182000000507, 3533.313000000149, 0
44, 100000, O2, no_simplification, 2762.394999999529, 2899.6989999994225, 3334.5869999994447, 3550.560999999952, 0
45, 100000, O2, no_simplification, 3146.496000000276, 3267.1500000001074, 3224.1009999998128, 3389.810999999909, 0
46, 100000, O2, no_simplification, 3327.624999999834, 3428.006000000039, 3140.2959999997647, 3292.0880000002485, 0
47, 100000, O2, no_simplification, 3146.214000000036, 3246.19600000009, 3100.08199999956, 3259.72799999974, 0
48, 100000, O2, no_simplification, 3237.4700000001867, 3336.336000000273, 3119.960999999449, 3285.8259999999364, 0
