iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
58, 300000, O0, no_simplification, 18507.130000000594, 18672.801000000127, 7085.035999999434, 7330.018000000216, 0
59, 300000, O0, no_simplification, 18662.636000000177, 18810.275999999958, 6999.362000000176, 7270.2019999999475, 0
60, 300000, O0, no_simplification, 18519.048000000814, 18697.13500000003, 7058.252999999404, 7947.009999999644, 0
61, 300000, O0, no_simplification, 18614.910000000153, 18987.964999999997, 6924.205999999877, 7181.042000000027, 0
62, 300000, O0, no_simplification, 18709.784999999534, 18874.33999999999, 6732.5990000002275, 6989.93399999992, 0
63, 300000, O0, no_simplification, 18385.990999999714, 18545.043999999678, 7297.174999999712, 7572.688999999855, 0
64, 300000, O0, no_simplification, 18790.953999999972, 18937.680999999706, 6869.170999999952, 7099.015999999736, 0
65, 300000, O0, no_simplification, 18478.474000000133, 18624.738999999834, 6850.077999999371, 7095.0919999992475, 0
66, 300000, O0, no_simplification, 18656.330000000664, 18809.303000000276, 7002.004000000284, 7248.875000000155, 0
67, 300000, O0, no_simplification, 19108.94299999999, 19244.947999999873, 6911.269000000609, 7120.859000000479, 0
68, 300000, O0, no_simplification, 18537.785999999556, 18666.49599999981, 7067.893000000325, 7279.52600000048, 0
69, 300000, O0, no_simplification, 19041.582000000722, 19179.109000000415, 7036.76799999986, 7250.436000000526, 0
70, 300000, O0, no_simplification, 19090.847999999383, 19223.635999999544, 7001.5460000005805, 7220.98100000057, 0
71, 300000, O0, no_simplification, 18739.730000000065, 18875.19499999968, 7046.826999999922, 7268.201999999668, 0
72, 300000, O0, no_simplification, 18523.826000000023, 18650.1330000004, 6880.981999999314, 7087.057999999757, 0
73, 300000, O0, no_simplification, 18590.25399999936, 18719.84900000001, 7013.248999999888, 7290.613999999529, 0
74, 300000, O0, no_simplification, 18695.065000000177, 18839.731999999996, 7027.824999999765, 7258.6980000002295, 0
75, 300000, O0, no_simplification, 18497.392000000444, 18632.63800000059, 6771.235999999625, 6977.8249999998825, 0
76, 300000, O0, no_simplification, 18569.698000000302, 18708.874999999734, 7039.713999999364, 7265.972999999981, 0
77, 300000, O0, no_simplification, 18639.665999999444, 18793.189000000155, 6975.093999999515, 7206.345999999364, 0
78, 300000, O0, no_simplification, 18447.60100000009, 18572.17799999944, 6971.515000000039, 7183.645000000461, 0
79, 300000, O0, no_simplification, 18847.430999999306, 19323.08299999974, 6941.735999999921, 7364.51999999943, 0
80, 300000, O0, no_simplification, 18521.761999999777, 18723.11699999951, 6953.219000000566, 7217.376999999914, 0
81, 300000, O0, no_simplification, 18570.025999999907, 18757.185999999314, 6981.237999999834, 7221.011000000388, 0
82, 300000, O0, no_simplification, 18581.78300000013, 18735.444999999905, 6980.923000000416, 7220.366000000311, 0
83, 300000, O0, no_simplification, 18678.785999999724, 18818.820999999985, 7104.948000000278, 7319.674999999748, 0
84, 300000, O0, no_simplification, 18538.383000000103, 18672.326000000794, 6986.648000000706, 7224.350000000434, 0
85, 300000, O0, no_simplification, 18649.1120000003, 18786.498999999956, 6913.610999999875, 7147.279999999867, 0
86, 300000, O0, no_simplification, 18516.818000000156, 18654.32499999997, 6634.242999999707, 6844.4049999998315, 0
87, 300000, O0, no_simplification, 18344.92500000007, 18476.470000000412, 7000.8150000004935, 7225.44800000069, 0
88, 300000, O0, no_simplification, 18508.14600000028, 18636.90799999951, 7065.050000000461, 7277.947000000396, 0
89, 300000, O0, no_simplification, 18614.536999999487, 18739.375000000004, 6970.006999999612, 7168.303000000265, 0
90, 300000, O0, no_simplification, 18618.138000000785, 18744.873000000163, 6959.153000000384, 7161.353000000759, 0
91, 300000, O0, no_simplification, 18580.891000000043, 18704.420999999806, 6935.129000000373, 7137.076000000242, 0
92, 300000, O0, no_simplification, 18442.01999999928, 18566.867999999737, 6839.867000000055, 7039.632000000573, 0
93, 300000, O0, no_simplification, 18549.711999999552, 18683.46799999987, 6876.913000000151, 7085.600999999997, 0
94, 300000, O0, no_simplification, 18440.564000000493, 18564.916000000765, 6973.721000000488, 7171.753000000614, 0
95, 300000, O0, no_simplification, 18546.591999999862, 18669.668999999445, 6984.575999999798, 7181.459999999973, 0
96, 300000, O0, no_simplification, 18529.242999999697, 18654.194999999872, 6800.870000000181, 7004.579000000177, 0
97, 300000, O0, no_simplification, 19146.444999999625, 19270.60299999983, 6896.628000000682, 7110.5210000004245, 0
98, 300000, O0, no_simplification, 18490.78799999937, 18619.30499999964, 7070.55099999998, 7278.609000000102, 0
99, 300000, O0, no_simplification, 18647.102000000083, 18795.43399999939, 6937.137999999621, 7163.373000000029, 0
0, 300000, O0, simplify_accesses, 25305.958, 33475.856999999996, 8316.766000000003, 10474.728000000017, 0
1, 300000, O0, simplify_accesses, 18759.48900000002, 19594.02600000004, 7083.529999999949, 7940.618999999982, 0
2, 300000, O0, simplify_accesses, 18743.967999999888, 19451.936999999918, 7181.296999999809, 7945.498999999856, 0
3, 300000, O0, simplify_accesses, 18701.01600000007, 19383.54199999992, 7251.689999999921, 8034.633000000069, 0
4, 300000, O0, simplify_accesses, 18958.706000000046, 19924.11500000002, 7166.208999999979, 8120.160999999904, 0
5, 300000, O0, simplify_accesses, 18799.29800000002, 19367.920000000093, 7789.40100000014, 9738.55900000009, 0
6, 300000, O0, simplify_accesses, 18746.099999999988, 19348.33799999991, 7244.40500000001, 7868.673000000159, 0
7, 300000, O0, simplify_accesses, 18758.896000000026, 19261.869000000155, 7202.518000000157, 7876.658000000037, 0
8, 300000, O0, simplify_accesses, 18751.869000000144, 19293.511000000097, 7388.44999999988, 8881.86099999988, 0
9, 300000, O0, simplify_accesses, 18629.084999999934, 19120.016000000018, 7005.522000000042, 7692.193999999875, 0
10, 300000, O0, simplify_accesses, 19223.760999999893, 19685.83799999979, 6933.3910000000105, 7523.517000000091, 0
11, 300000, O0, simplify_accesses, 18137.25700000024, 18594.870000000265, 7137.929000000209, 7788.560000000278, 0
12, 300000, O0, simplify_accesses, 19270.48799999964, 19761.833999999646, 7032.782000000016, 7634.483999999997, 0
13, 300000, O0, simplify_accesses, 18896.744000000075, 19351.09300000004, 7111.917000000023, 7665.369000000144, 0
14, 300000, O0, simplify_accesses, 18821.57200000023, 19261.529, 7264.025000000007, 8462.390000000041, 0
15, 300000, O0, simplify_accesses, 18698.774000000194, 19110.638999999985, 7345.894000000186, 7879.838000000028, 0
16, 300000, O0, simplify_accesses, 18707.78400000006, 19173.691000000214, 7095.360999999744, 7658.910999999602, 0
17, 300000, O0, simplify_accesses, 19286.992000000057, 19814.95500000019, 7055.652000000024, 7678.046999999744, 0
18, 300000, O0, simplify_accesses, 18796.463000000153, 19363.35999999983, 7199.2669999998425, 7837.096999999904, 0
19, 300000, O0, simplify_accesses, 19305.425999999847, 19803.97200000006, 6808.738000000148, 7434.785000000054, 0
20, 300000, O0, simplify_accesses, 18781.650000000205, 19316.494999999988, 7105.930999999899, 7701.7800000001025, 0
21, 300000, O0, simplify_accesses, 18818.82399999979, 19332.59300000012, 7192.740999999892, 8476.05600000012, 0
22, 300000, O0, simplify_accesses, 19537.88299999992, 20305.07799999981, 7716.325000000079, 8367.2779999997, 0
23, 300000, O0, simplify_accesses, 19640.90400000007, 20222.203999999965, 7390.210000000064, 8126.88000000028, 0
24, 300000, O0, simplify_accesses, 19263.334000000134, 19826.112000000063, 7279.400000000269, 7930.038000000028, 0
25, 300000, O0, simplify_accesses, 18423.80599999993, 18922.03299999995, 6933.201999999917, 7533.485999999812, 0
26, 300000, O0, simplify_accesses, 18400.27299999969, 18858.47599999968, 6563.621999999825, 7114.242999999742, 0
27, 300000, O0, simplify_accesses, 18435.564999999875, 18985.044999999976, 6771.9789999998175, 7436.570999999947, 0
28, 300000, O0, simplify_accesses, 18416.455999999747, 19012.00699999972, 6801.0490000003365, 7591.654000000059, 0
29, 300000, O0, simplify_accesses, 18413.530999999763, 18895.48800000007, 6727.736000000206, 7282.239000000246, 0
30, 300000, O0, simplify_accesses, 18396.481999999993, 18857.93800000002, 6736.517999999858, 7277.027000000214, 0
31, 300000, O0, simplify_accesses, 18432.161999999862, 18862.739999999878, 6775.329999999968, 7324.109999999884, 0
32, 300000, O0, simplify_accesses, 18417.774999999638, 18864.924999999923, 6591.0010000003185, 7108.318000000225, 0
33, 300000, O0, simplify_accesses, 18442.26999999954, 18846.60199999999, 6713.705000000125, 7212.978000000092, 0
34, 300000, O0, simplify_accesses, 18285.42500000019, 18687.031999999883, 6747.786000000034, 7252.169000000031, 0
35, 300000, O0, simplify_accesses, 18331.562999999383, 18777.985999999913, 6867.59999999964, 7602.956999999577, 0
36, 300000, O0, simplify_accesses, 18400.939999999366, 18825.483999999728, 7344.795999999931, 7669.72999999993, 0
37, 300000, O0, simplify_accesses, 19737.738999999976, 19935.713999999825, 7341.150000000241, 7659.031000000205, 0
38, 300000, O0, simplify_accesses, 19470.998000000072, 19688.77600000063, 7089.35799999999, 7420.354999999823, 0
39, 300000, O0, simplify_accesses, 18465.940000000457, 18696.555000000004, 6762.476999999656, 7043.54099999982, 0
40, 300000, O0, simplify_accesses, 18201.884000000668, 18366.89800000002, 6615.881000000101, 6871.21900000065, 0
41, 300000, O0, simplify_accesses, 18444.36400000049, 18918.23300000084, 6644.40600000038, 7137.745000000528, 0
42, 300000, O0, simplify_accesses, 18301.414999999823, 18479.76100000004, 6766.267999999798, 7063.376999999704, 0
43, 300000, O0, simplify_accesses, 18257.664000000063, 18426.35399999981, 7564.912000000312, 7843.948000000544, 0
44, 300000, O0, simplify_accesses, 20030.8549999999, 20192.94000000027, 7095.956999999764, 7362.413000000068, 0
45, 300000, O0, simplify_accesses, 19972.372000000683, 20164.830000000577, 7332.962999999637, 7612.262999999509, 0
46, 300000, O0, simplify_accesses, 19354.040000000517, 19519.985000000517, 7548.942000000558, 7831.238000000518, 0
47, 300000, O0, simplify_accesses, 19270.56500000024, 19437.139999999963, 7349.030999999506, 7642.004000000035, 0
48, 300000, O0, simplify_accesses, 19799.332000000726, 20004.935000000223, 7675.733000000129, 7933.336999999874, 0
49, 300000, O0, simplify_accesses, 20173.86400000021, 20358.40599999972, 7753.487999999642, 8002.099999999679, 0
50, 300000, O0, simplify_accesses, 19444.137000000694, 19586.778999999944, 7507.44200000053, 7748.678000000453, 0
51, 300000, O0, simplify_accesses, 19609.554000000528, 19761.277999999827, 7471.693999999474, 7715.47100000003, 0
52, 300000, O0, simplify_accesses, 19037.226000000017, 19188.455000000104, 7697.999999999539, 7935.892999999972, 0
53, 300000, O0, simplify_accesses, 19825.230999999556, 19961.071999999192, 8097.853999999849, 8332.229000000523, 0
54, 300000, O0, simplify_accesses, 19098.098999999813, 19247.77899999963, 7164.868999999463, 7427.296999999555, 0
55, 300000, O0, simplify_accesses, 19707.567000000203, 19849.54600000055, 7576.1140000008, 7838.689000000621, 0
56, 300000, O0, simplify_accesses, 19151.920000000544, 19292.84400000064, 7314.515000000021, 7576.427000000052, 0
57, 300000, O0, simplify_accesses, 19284.640999999603, 19454.95300000033, 7373.136000000002, 7613.746000000532, 0
58, 300000, O0, simplify_accesses, 19860.726000000108, 20035.992999999584, 7817.689999999544, 8080.106999999614, 0
59, 300000, O0, simplify_accesses, 20105.62900000057, 20634.982999999884, 7321.121999999569, 7788.455000000027, 0
60, 300000, O0, simplify_accesses, 19270.24100000008, 19429.595000000078, 7460.172000000042, 7713.30300000006, 0
61, 300000, O0, simplify_accesses, 19576.372999999592, 19713.836999999403, 7458.604000000868, 7685.267000000274, 0
62, 300000, O0, simplify_accesses, 19615.391000000316, 19759.126999999487, 7365.21800000034, 7672.664000000218, 0
63, 300000, O0, simplify_accesses, 19113.888999999774, 19276.496999999894, 6960.903000000407, 7252.583000000534, 0
64, 300000, O0, simplify_accesses, 18534.9050000001, 18683.81199999991, 7566.828000000747, 7804.8420000005335, 0
65, 300000, O0, simplify_accesses, 19078.64099999923, 19246.945999999985, 7085.812999999775, 7330.736000000115, 0
66, 300000, O0, simplify_accesses, 19555.577000000212, 19720.12899999953, 7544.526000000218, 7784.007999999787, 0
67, 300000, O0, simplify_accesses, 19627.544999999634, 19769.071999999887, 7266.248999999725, 7506.572999999683, 0
68, 300000, O0, simplify_accesses, 19795.35400000021, 19937.567000000377, 7454.2119999998495, 7688.746999999552, 0
69, 300000, O0, simplify_accesses, 19373.70299999941, 19517.381, 7440.5310000003055, 7673.025999999972, 0
70, 300000, O0, simplify_accesses, 19400.58599999972, 19537.929000000175, 7662.17700000027, 7895.7720000003565, 0
71, 300000, O0, simplify_accesses, 19390.536999999596, 19527.946000000185, 7440.777000000232, 7668.207000000038, 0
72, 300000, O0, simplify_accesses, 19907.5819999992, 20040.524999999754, 7402.817000000006, 7639.495000000274, 0
73, 300000, O0, simplify_accesses, 19248.85800000009, 19384.035000000742, 6947.996000000067, 7188.864999999822, 0
74, 300000, O0, simplify_accesses, 18252.28799999934, 18402.058999999583, 6717.141000000204, 6961.074999999539, 0
75, 300000, O0, simplify_accesses, 18372.618000000784, 18520.604000000774, 6625.095000000414, 6861.354000000652, 0
76, 300000, O0, simplify_accesses, 18163.137000000163, 18307.08900000033, 6622.358999999634, 6877.195000000391, 0
77, 300000, O0, simplify_accesses, 18387.809000000034, 18898.407000000007, 6760.760999999782, 7254.5549999993855, 0
78, 300000, O0, simplify_accesses, 18290.38800000049, 18472.00600000054, 6621.2789999999795, 6904.857000000319, 0
79, 300000, O0, simplify_accesses, 18328.871999999665, 18491.443000000272, 6703.704999999616, 6960.676000000277, 0
80, 300000, O0, simplify_accesses, 18390.28900000006, 18551.861000000612, 6547.496000000486, 6782.090000000629, 0
81, 300000, O0, simplify_accesses, 18332.293000000278, 18497.6610000005, 6711.693999999824, 6969.272000000082, 0
82, 300000, O0, simplify_accesses, 18266.800000000138, 18420.78299999983, 6654.275999999903, 6895.740000000039, 0
83, 300000, O0, simplify_accesses, 18246.52499999946, 18390.200999999885, 6639.042999999845, 6864.993999999847, 0
84, 300000, O0, simplify_accesses, 18224.835999999912, 18409.77999999982, 6677.482999999817, 6946.129999999329, 0
85, 300000, O0, simplify_accesses, 18455.119999999602, 18627.794000000365, 6802.936000000593, 7069.420000000548, 0
86, 300000, O0, simplify_accesses, 18304.661000000167, 18466.870000000134, 6602.202000000723, 6859.626000000673, 0
87, 300000, O0, simplify_accesses, 18340.081999999926, 18500.264000000043, 6718.771000000068, 6965.432999999522, 0
88, 300000, O0, simplify_accesses, 18228.876000000226, 18392.616999999944, 6878.48700000071, 7130.78700000036, 0
89, 300000, O0, simplify_accesses, 19506.54199999935, 19666.330999999816, 7015.692000000407, 7262.789000000324, 0
90, 300000, O0, simplify_accesses, 20099.243000000653, 20319.994000000286, 7441.639999999694, 7750.092000000208, 0
91, 300000, O0, simplify_accesses, 19939.592999999255, 20175.83399999978, 7575.770999999953, 7900.376999999459, 0
92, 300000, O0, simplify_accesses, 20131.209000000537, 20350.27300000003, 7307.030999999853, 7609.7370000001165, 0
93, 300000, O0, simplify_accesses, 19132.205000000013, 19337.5979999999, 7558.772999999519, 7835.2589999992615, 0
94, 300000, O0, simplify_accesses, 20059.31299999997, 20247.205999999627, 7401.048999999382, 7663.9469999992825, 0
95, 300000, O0, simplify_accesses, 19526.266000000625, 19682.366000000507, 7374.3710000000465, 7631.201000000587, 0
96, 300000, O0, simplify_accesses, 19240.27699999975, 19392.855999999625, 7316.7019999997865, 7566.933999999747, 0
97, 300000, O0, simplify_accesses, 19417.098999999995, 20059.91099999971, 7434.25100000028, 7751.956999999976, 0
98, 300000, O0, simplify_accesses, 19242.912000000168, 19713.34600000052, 7364.049000000427, 7872.523999999714, 0
99, 300000, O0, simplify_accesses, 19635.641999999898, 19829.281000000698, 7852.565999999506, 8129.256999999335, 0
0, 300000, O2, no_simplification, 9557.145, 17773.155, 3970.006999999998, 5971.6190000000115, 0
1, 300000, O2, no_simplification, 2721.4800000000537, 3349.0830000000306, 2720.3700000000276, 3400.6819999999884, 0
2, 300000, O2, no_simplification, 2747.268000000025, 3390.4659999999253, 2730.9650000000297, 3485.288000000031, 0
3, 300000, O2, no_simplification, 2748.0360000000646, 3324.4290000000733, 2895.1320000001333, 3499.699000000023, 0
4, 300000, O2, no_simplification, 2540.487999999952, 3032.4269999999487, 2810.8380000000375, 3390.6949999999993, 0
5, 300000, O2, no_simplification, 2724.567000000011, 3209.612999999889, 2802.5529999999853, 3384.6440000000475, 0
6, 300000, O2, no_simplification, 2877.915999999869, 3382.8199999998974, 2769.175000000068, 3368.6880000001197, 0
7, 300000, O2, no_simplification, 2670.8500000001136, 3129.18299999998, 2681.206999999963, 3279.642999999943, 0
8, 300000, O2, no_simplification, 2791.0640000001763, 3487.1400000000554, 2562.436000000057, 3288.375000000121, 0
9, 300000, O2, no_simplification, 2740.9019999999896, 3320.0669999999823, 2821.715000000058, 3675.403999999993, 0
10, 300000, O2, no_simplification, 2627.9289999999733, 3220.4540000000393, 2744.7609999999845, 3463.0589999999906, 0
11, 300000, O2, no_simplification, 2731.387999999946, 3323.36600000005, 2737.245000000055, 3434.554000000034, 0
12, 300000, O2, no_simplification, 2691.6599999999844, 3288.852999999925, 3107.3850000000734, 4209.847000000044, 0
13, 300000, O2, no_simplification, 3863.2189999998623, 6330.328999999857, 2784.306999999764, 3517.4689999997177, 0
14, 300000, O2, no_simplification, 2543.2159999998485, 3120.5939999998654, 2469.9839999997585, 3223.3950000000177, 0
15, 300000, O2, no_simplification, 2664.558999999844, 3762.7339999999344, 2702.797999999618, 3357.8359999997256, 0
16, 300000, O2, no_simplification, 2729.100000000262, 3285.32600000031, 2966.570000000335, 3571.9640000002605, 0
17, 300000, O2, no_simplification, 2704.082000000163, 3179.7689999999434, 2828.381999999685, 3398.709999999916, 0
18, 300000, O2, no_simplification, 2699.4010000001012, 3184.3469999999206, 2811.1609999998955, 3423.2919999999112, 0
19, 300000, O2, no_simplification, 2625.002000000265, 3181.410000000273, 2822.706000000341, 3497.1020000003073, 0
20, 300000, O2, no_simplification, 2690.518000000086, 3283.318999999896, 2697.7130000003235, 3399.0410000002134, 0
21, 300000, O2, no_simplification, 2647.5829999998978, 3216.1949999998105, 2880.0599999998512, 3551.799000000244, 0
22, 300000, O2, no_simplification, 2626.030000000057, 3204.26199999968, 2679.15200000024, 3395.902000000284, 0
23, 300000, O2, no_simplification, 2686.025999999675, 3273.5569999999825, 2769.9450000002735, 3452.3360000000557, 0
24, 300000, O2, no_simplification, 2612.609999999904, 3230.981000000188, 2791.619000000356, 3436.162000000298, 0
25, 300000, O2, no_simplification, 2658.543999999985, 3191.23500000007, 2820.515999999884, 3475.9379999997896, 0
26, 300000, O2, no_simplification, 2607.0990000000015, 3108.538000000216, 2739.348000000419, 3331.9570000003296, 0
27, 300000, O2, no_simplification, 2556.7600000000466, 3020.6299999999687, 2838.8549999998068, 3410.8480000001327, 0
28, 300000, O2, no_simplification, 2588.1819999997724, 3105.9579999999087, 2363.874999999904, 2970.293999999818, 0
29, 300000, O2, no_simplification, 3475.6570000000766, 6457.806999999871, 2832.321999999721, 3494.8149999998177, 0
30, 300000, O2, no_simplification, 2628.024999999923, 3131.0119999998774, 2607.0850000001756, 3257.0280000001617, 0
31, 300000, O2, no_simplification, 2725.4590000000967, 3356.1420000003395, 2842.3419999996645, 3656.978999999616, 0
32, 300000, O2, no_simplification, 2757.370999999953, 3327.0350000003114, 2860.091999999703, 3524.4240000000814, 0
33, 300000, O2, no_simplification, 2575.87600000031, 3156.129000000174, 3988.3270000000693, 4636.285000000129, 0
34, 300000, O2, no_simplification, 2733.963999999922, 3519.6280000002744, 2756.882999999988, 3569.1340000001405, 0
35, 300000, O2, no_simplification, 2638.906000000052, 3237.743999999765, 2711.125999999897, 3447.9389999999553, 0
36, 300000, O2, no_simplification, 2589.6809999998995, 3550.6640000000366, 2714.003999999992, 3561.622999999958, 0
37, 300000, O2, no_simplification, 2599.768000000058, 3146.3719999997866, 2834.915999999854, 3502.1060000000048, 0
38, 300000, O2, no_simplification, 2637.6149999998156, 3200.4849999998087, 2643.498999999938, 3323.4719999999384, 0
39, 300000, O2, no_simplification, 2687.168999999656, 3228.739999999952, 2843.557999999469, 3488.3359999993145, 0
40, 300000, O2, no_simplification, 2596.078999999918, 3187.574999999221, 2758.4640000002382, 3456.617999999523, 0
41, 300000, O2, no_simplification, 2662.1039999996656, 3668.67099999979, 2713.3010000000013, 3547.2300000005675, 0
42, 300000, O2, no_simplification, 2244.2590000002483, 2582.6369999997214, 2716.9049999997696, 3022.376999999743, 0
43, 300000, O2, no_simplification, 2599.1400000000554, 2775.7179999996497, 2664.4299999993846, 2922.48799999939, 0
44, 300000, O2, no_simplification, 2459.201999999827, 2619.2920000003282, 2636.428999999829, 2901.332999999617, 0
45, 300000, O2, no_simplification, 2608.6049999998195, 2808.1169999998324, 2794.609000000392, 3068.040000000494, 0
46, 300000, O2, no_simplification, 2475.171000000387, 2626.7340000005747, 2648.2870000004154, 2904.29300000028, 0
47, 300000, O2, no_simplification, 2474.5710000004806, 2617.9090000004735, 2694.899000000639, 2929.639000000428, 0
48, 300000, O2, no_simplification, 2547.0750000007315, 2721.791000000806, 2694.0559999992784, 2923.6279999995672, 0
